full_text,clean_text,sentiment,confidence,label_final,platform
semangat kakm di Malaysia juga udah lumayan walaupun gak terlalu besar. 2rb RM sebulan lumayan lah di Malaysia.,semangat kakm di malaysia juga sudah lumayan walaupun gak terlalu besar rb rm sebulan lumayan lah di malaysia,positif,99.52,positif,TikTok
belum faham gen z dia😌,belum faham gen z dia,negatif,99.59,negatif,TikTok
gen boomer mana paham 😹,gen boomer mana paham,negatif,99.59,negatif,TikTok
"wgwg mana dia paham, org kek gt",wgwg mana dia paham org seperti begitu,negatif,98.97,negatif,TikTok
ingat gen z mau di bilang kek manapun kalo ngerugiin diri dia ogah ya ogah dia😂,ingat gen z mau di bilang seperti manapun kalau ngerugiin diri dia tidak mau iya tidak mau dia,negatif,98.51,negatif,TikTok
jiwa2 muda kita seketika lgsg keluar ya..,jiwa muda kita seketika langsung keluar iya,positif,80.49,positif,TikTok
Yang mau Kelas Gratis belajar bahasa Inggris sini Dm😁😁,yang mau kelas gratis belajar bahasa inggris sini dm,netral,99.22,netral,TikTok
"tidak perlu tanya sy sdh punya apa broo,.",tidak perlu tanya saya sdh punya apa broo,netral,98.47,netral,TikTok
udah punya apa aja mau ke LN?,sudah punya apa saja mau ke ln,netral,94.67,netral,TikTok
#yukpindahkeluarnegeri,yukpindahkeluarnegeri,netral,99.41,netral,TikTok
umr jogja,umr jogja,netral,80.36,netral,TikTok
DAPET HIKMAH 🙈,dapat hikmah,positif,99.06,positif,TikTok
dapet kemiskinan,dapat kemiskinan,negatif,98.88,negatif,TikTok
sama pas lagi upacara 17 agustus,sama pas lagi upacara agustus,netral,97.51,netral,TikTok
lah kok sama bg😂,lah kok sama abang,negatif,92.3,negatif,TikTok
😂😂 jiwa nasionalis gua hilang dri 10 tahun silam,jiwa nasionalis saya hilang dari tahun silam,negatif,99.52,negatif,TikTok
Gag bikin kenyang😭😭,tidak bikin kenyang,negatif,99.48,negatif,TikTok
"dapat siksa dunia.. apa""serba mahal dan dipersulit.. tau sendiri lah.. 😅🗿🙈",dapat siksa dunia apa serba mahal dan dipersulit tahu sendiri lah,negatif,99.76,negatif,TikTok
Dapat Hikmahnya 🙄 dan dapat ucapan terimakasih 😂,dapat hikmahnya dan dapat ucapan terimakasih,positif,97.25,positif,TikTok
Dpt es teh manis kak,dapat es kakak perempuan manis kak,positif,97.78,positif,TikTok
"Dapet brakkkk. Gausah nyuruh nasionalisme, kalo negara ini aja blm bebas ko r _up dan syarat kerja dipersulit.",dapat brakkkk gausah nyuruh nasionalisme kalau negara ini saja belum bebas ko r _up dan syarat kerja dipersulit,negatif,98.2,negatif,TikTok
dpt susah beli gas kemaren 🤣,dapat susah beli gas kemarin,negatif,98.26,negatif,TikTok
"dapat lapar ka..org hidup dibumi dikenakan pajak terus,capek",dapat lapar kakak org hidup dibumi dikenakan pajak terus capek,negatif,99.75,negatif,TikTok
"gk dapet apa2 juga sih..
realistis aja sih 😁",gk dapat apa juga sih realistis saja sih,negatif,98.33,negatif,TikTok
dapet dipajakin wkwkwkwk,dapat dipajakin wkwkwkwk,negatif,93.56,negatif,TikTok
monggo silahkan ke luar negeri,monggo silahkan ke luar negeri,netral,90.62,netral,TikTok
"Suamiku S2 , umr sleman ya ges ya😂",suamiku s umr sleman iya ges iya,netral,99.46,netral,TikTok
"lah saya sma saja udah 2 digit om, sayang betul yg udah belajar 4 tahun di gaji begitu😂oiya di konoha ya🤣",lah saya sama saja sudah digit om sayang betul yang sudah belajar tahun di gaji begituoiya di konoha iya,negatif,95.45,negatif,TikTok
@zar ikilo,ikilo,negatif,89.96,negatif,TikTok
mending sih S1 gaji segtu kalo S2 dosen ada kok yg dibyar 2jutaann🤣🤣,lebih baik sih s gaji segtu kalau s dosen ada kok yang dibyar jutaann,negatif,95.14,negatif,TikTok
Aku s1 gaji 2jt 😭😭😭,aku s gaji jt,netral,96.13,netral,TikTok
mending q dulu cm 600rb😭makanya pilih kabur,lebih baik q dulu cm rbmakanya pilih kabur,negatif,79.92,negatif,TikTok
"s1 ka, suami aq lulusan SMA kerja OB gajihnya udh 4.5 ka",s kakak suami saya lulusan sama kerja ob gajihnya udh kakak,netral,98.32,netral,TikTok
bukan masalah gelar lu punya skil ga? gelar ga menentukan skil,bukan masalah gelar kamu punya skil ga gelar ga menentukan skil,negatif,92.02,negatif,TikTok
tukang ngosrek toilet di LN cuma lulusan SMA tapi gajinya 2 digit/bulan.🗿,tukang ngosrek toilet di ln cuma lulusan sama tapi gajinya digit bulan,negatif,93.31,negatif,TikTok
kawen dgn org banglades aja kaka,kawen dengan org banglades saja kakak,positif,84.63,positif,TikTok
Okay kak,okay kak,netral,91.13,netral,TikTok
Hahahaha yauda bang gassss,hahahaha yauda bang gassss,positif,78.69,positif,TikTok
Gausah lu atur atur gua nikah sama siapa atur hidup lu sendiri,gausah kamu atur atur saya nikah sama siapa atur hidup kamu sendiri,negatif,95.9,negatif,TikTok
aaminn doa in aku jugakk mogaa lulus sekolah di Malaysia,aaminn doa in aku jugakk mogaa lulus sekolah di malaysia,positif,92.59,positif,TikTok
nikah sm bawang saja,nikah sm bawang saja,negatif,97.61,negatif,TikTok
aku yang malay pun mau nikah sm orang indo tapi cuma davina aja😌,aku yang malay pun mau nikah sm orang indo tapi cuma davina saja,negatif,83.99,negatif,TikTok
Amin doain aku juga ya,amin doain aku juga iya,positif,96.48,positif,TikTok
dtg nak senang2 nk sakau duit kita. kata org dia rajin2 dr kita. ternyata bohong.,datang nak senang nk sakau duit kita kata org dia rajin dr kita ternyata bohong,negatif,99.67,negatif,TikTok
Makasih bang support nya,terima kasih bang support nya,positif,92.08,positif,TikTok
boleh je kalau nak duduk kat Malaysia tapi jangan masuk secara haram ok,boleh je kalau nak duduk kat malaysia tapi jangan masuk secara haram ok,negatif,73.12,negatif,TikTok
mntaap..hijrahlah ke negeri yg lbuh layak,mntaap hijrahlah ke negeri yang lbuh layak,positif,71.02,positif,TikTok
lu ngapain nyempil dsini yng? 🤣🤣,kamu sedang apa nyempil dsini yng,negatif,93.33,negatif,TikTok
Wowo itu berkewarganegaraan 2 kalo ga percaya sercing aja,wowo itu berkewarganegaraan kalau ga percaya sercing saja,negatif,93.52,negatif,TikTok
"dlh prabowo kabur,TPI Megawati panggil pulang",dlh prabowo kabur tapi megawati panggil pulang,netral,76.4,netral,TikTok
yaelah pemuja wowo 1 indo 1 Yordania sercing dek biar lebih percaya,yaelah pemuja wowo indo yordania sercing adik biar lebih percaya,negatif,91.16,negatif,TikTok
p mabar,p mabar,negatif,84.09,negatif,TikTok
nyasar wkkw,tersesat wkkw,negatif,99.76,negatif,TikTok
ada Disini?,ada disini,netral,94.12,netral,TikTok
kabur di mana bre😁,kabur di mana bre,negatif,99.65,negatif,TikTok
Siapa yg larang bg?,siapa yang larang abang,negatif,99.57,negatif,TikTok
Malah udh kabur dr tahun lalu wkwk,bahkan udh kabur dr tahun lalu wkwk,negatif,96.98,negatif,TikTok
Udh ada ip bg 😌,udh ada ip abang,netral,99.52,netral,TikTok
cakeupp,cakeupp,positif,99.15,positif,TikTok
kyk di penjara ya gbs ngapa2in🤣,seperti di penjara iya tidak bisa sedang apa,negatif,99.4,negatif,TikTok
"@Ara pengen kabur juga, masalahnya kaga bisa basa enggresss",pengen kabur juga masalahnya tidak bisa basa enggresss,negatif,99.67,negatif,TikTok
kebalik😅😅,kebalik,negatif,99.41,negatif,TikTok
up! up!,up up,positif,96.07,positif,TikTok
"di konoha mau nya s1,s2,s3,suap, es teler🤣up🥱Tahan😆",di konoha mau nya s s s suap es teleruptahan,negatif,88.12,negatif,TikTok
gaji di bawah umr..buat dpt kaya umr aja kudu syarat ni itu..pada pinter perusahaan skrg kasih gaji karyawan ga layak,gaji di bawah umr buat dapat kaya umr saja harus syarat ini itu pada pinter perusahaan skrg kasih gaji karyawan ga layak,negatif,99.73,negatif,TikTok
WKWKW KACAW,wkwkw kacaw,negatif,98.31,negatif,TikTok
"mana ada ini, banyak korban kekerasan kerja di jepang",mana ada ini banyak korban kekerasan kerja di jepang,negatif,99.53,negatif,TikTok
"itulah Konoha ,
yg kaya makin kaya
yg miskin di tindas",itulah konoha yang kaya makin kaya yang miskin di tindas,negatif,99.54,negatif,TikTok
Dari mana coba,dari mana coba,negatif,86.72,negatif,TikTok
jauh lebih enak 2 musim padahal🥲,jauh lebih enak musim padahal,positif,75.47,positif,TikTok
"udah bosen hidup di tempat subtropis, kita juga sama bosen sama tropis",sudah bosen hidup di tempat subtropis kita juga sama bosen sama tropis,negatif,99.71,negatif,TikTok
+ musim nganggur mba 😅,musim tidak punya pekerjaan mbak,negatif,99.69,negatif,TikTok
mustahil bg karna nanti ada kelompok yang mau merdeka,mustahil abang karena nanti ada kelompok yang mau merdeka,negatif,96.05,negatif,TikTok
iyaa ka siapp😌,iyaa kakak siapp,positif,95.76,positif,TikTok
"Nasionalisme adalah paham kebangsaan yang berupa sikap cinta tanah air, kesetiaan, dan pengabdian kepada bangsa.",nasionalisme adalah paham kebangsaan yang berupa sikap cinta tanah air kesetiaan dan pengabdian kepada bangsa,netral,93.24,netral,TikTok
kelas kink,kelas kink,positif,94.83,positif,TikTok
setuju kali🔥,setuju kali,positif,99.43,positif,TikTok
"mending kalau dihargai, sdh gk dihargai gk dipikirin pokoknya nasibnya ngenes 😂",lebih baik kalau dihargai sdh gk dihargai gk dipikirin pokoknya nasibnya ngenes,negatif,99.42,negatif,TikTok
jadi budak 🗿,jadi budak,negatif,99.55,negatif,TikTok
pejabat: bodo amat💃 🎵,pejabat bodo amat,negatif,99.82,negatif,TikTok
"meragukan kinerjanyaa, karna malah nyusahin rakyat",meragukan kinerjanyaa karena bahkan nyusahin rakyat,negatif,99.83,negatif,TikTok
trust issue kak🗿,trust issue kak,positif,98.76,positif,TikTok
kelas banget,kelas banget,positif,97.97,positif,TikTok
Mahkotamu jek tak las ✨,mahkotamu jek tidak las,negatif,74.03,negatif,TikTok
maklum ..gudang korup 😁😁,maklum gudang korupsi,negatif,99.59,negatif,TikTok
TAG PARA PEJABAT PLIS KAK 😭😭,tag para pejabat plis kak,negatif,98.32,negatif,TikTok
yang korup korup gimana tuh haha kemana kok ilang kabarnya,yang korupsi korupsi bagaimana tuh tertawa kemana kok hilang kabarnya,negatif,99.82,negatif,TikTok
Bener ini 😂😂,benar ini,positif,85.71,positif,TikTok
udah pindah nya? Pindah ke negara mana bro?,sudah pindah nya pindah ke negara mana saudara laki-laki,negatif,79.56,negatif,TikTok
ke brazil🤣🤣,ke brazil,netral,87.26,netral,TikTok
"saya dah mencobanya ke Malaysia, gaji 2000RM. tempat tinggal gratis, makan sekali sehari di kasih.. tiket ke Malaysia dari kota saya hanya 400k. paspor 350k 5 tahun m gak perlu ijasah S1. gak ada batasan umur m menyala Indonesia 🤣",saya deh mencobanya ke malaysia gaji rm tempat tinggal gratis makan sekali sehari di kasih tiket ke malaysia dari kota saya hanya ke paspor ke tahun m gak perlu ijasah s gak ada batasan umur m menyala indonesia,positif,74.77,positif,TikTok
"Asal kaya raya, ya gimana mau kaya di negara itu😹",asal kaya raya iya bagaimana mau kaya di negara itu,negatif,97.89,negatif,TikTok
beda kali kak kalo Asia nya negara maju.,beda kali kak kalau asia nya negara maju,negatif,79.51,negatif,TikTok
"ke Ausi sini, bahkan saat covid aja pemerintah ngasi lo duit wkwkw, lo kerja apapun dapet duit setara. soal mahal? justru gw ga liat kemahalan di sini",ke ausi sini bahkan saat covid saja pemerintah ngasi kamu duit wkwkw kamu kerja apapun dapat duit setara soal mahal justru saya ga lihat kemahalan di sini,negatif,99.14,negatif,TikTok
"klo kaya klo miskin gimana pemerintah kaga berpihak ke orang orang miskin, Lu Kaya Lu punya Kuasa💀",kalau kaya kalau miskin bagaimana pemerintah tidak berpihak ke orang orang miskin kamu kaya kamu punya kuasa,negatif,98.65,negatif,TikTok
"pemimpin dan pejabat negara di gaji gede, bukannya mikir rakyat mlh pd mikir diri sendiri 😢",pemimpin dan pejabat negara di gaji gede bukannya mikir rakyat mlh pada mikir diri sendiri,negatif,99.67,negatif,TikTok
mungkin gara² mega 🗿,mungkin gara² mega,netral,98.98,netral,TikTok
"klo yg para pemimpin"" di atas sono bijak dan amanah dalam mengelolah negara ini ,, maka ngak bayak yg kerja di luar negri ...",kalau yang para pemimpin di atas sono bijak dan amanah dalam mengelolah negara ini maka ngak bayak yang kerja di luar negri,positif,98.63,positif,TikTok
gue heran dah ama rakyat nya kayaknya rakya nya dah yang harus di ganti bukan presiden nya dah 🗿,saya heran deh sama rakyat nya kayaknya rakya nya deh yang harus di ganti bukan presiden nya deh,negatif,99.47,negatif,TikTok
betul yg di ragukan pemimpin itu sendiri gimana buat rakyatnya sejahtara bukan memperkaya diri ..,betul yang di ragukan pemimpin itu sendiri bagaimana buat rakyatnya sejahtara bukan memperkaya diri,negatif,99.52,negatif,TikTok
yang ngga nasionalisme adalah mereka yg menjarah uang rakyat tttt....mereka keluar negeri menghasilkan devisa untuk negara.,yang tidak nasionalisme adalah mereka yang menjarah uang rakyat tttt mereka keluar negeri menghasilkan devisa untuk negara,negatif,98.85,negatif,TikTok
"#kaburajadulu,
kerja serius gaji bercanda,
indonesia cemas",kaburajadulu kerja serius gaji bercanda indonesia cemas,negatif,99.62,negatif,TikTok
apa gunanya memiliki nasionalisme jika di negara sendiri tidak di manusiakan lebih baik tidak memiliki nasionalisme tapi di manusiakan oleh negara lain #kaburajadulu,apa gunanya memiliki nasionalisme jika di negara sendiri tidak di manusiakan lebih baik tidak memiliki nasionalisme tapi di manusiakan oleh negara lain kaburajadulu,negatif,98.56,negatif,TikTok
2026 sendiri,sendiri,negatif,96.14,negatif,TikTok
"nasionalisme tuh maksudnya korupsi,pungli,beras mahal dan sembako mahal ya?",nasionalisme tuh maksudnya korupsi pungli beras mahal dan sembilan bahan pokok mahal iya,negatif,99.49,negatif,TikTok
"nasionalisme ??? 🫢🫢🫢 cinta sih sama indonesia, tapi udah muak kali sama sistem & pemerintahan kalian 🥲🫵🏻🙏🏻",nasionalisme cinta sih sama indonesia tapi sudah muak kali sama sistem pemerintahan kalian,negatif,99.8,negatif,TikTok
"dikira orng ke luar negeri jalan², kita tuh cari modal kocakk buat masa depan, tau kan knp di indo angkah pernikahan menurun? karena kita takut mau nikah takut gbisa bikin keluarga yg berkecukupan, g cuma itu tau sendiri cari kerja di negara sendiri gmn susahnya apalagi modal ijazah sma udh gitu gaji ga sesuai effort kerja yg diberikan, gada hubungannya ama nasionalisme, KAK GEM: PAHAMM!!🗿🗿",dikira orng ke luar negeri jalan² kita tuh cari modal kocakk buat masa depan tahu kan kenapa di indo angkah pernikahan menurun karena kita takut mau nikah takut gbisa bikin keluarga yang berkecukupan g cuma itu tahu sendiri cari kerja di negara sendiri gmn susahnya apalagi modal ijazah sama udh gitu gaji ga sesuai effort kerja yang diberikan gada hubungannya sama nasionalisme kak gem pahamm,negatif,96.81,negatif,TikTok
kabur aja dulu tanggapan msbreewc,kabur saja dulu tanggapan msbreewc,negatif,98.11,negatif,TikTok
"Konoha bnyk korup nya anjj🗿
#kaburajadulu",konoha banyak korupsi nya anjj kaburajadulu,negatif,99.77,negatif,TikTok
yakin bapak nasionalisme? terus yg pada korup itu apa pak? merugikan rakyat & negara?,yakin bapak nasionalisme terus yang pada korupsi itu apa pak merugikan rakyat negara,negatif,99.77,negatif,TikTok
"lebih baik diragukan nasionalisme nya, daripada hidup di negeri banyak tikus😹",lebih baik diragukan nasionalisme nya daripada hidup di negeri banyak tikus,negatif,99.67,negatif,TikTok
hidup ga modal nasionalisme doang pak😭🙃,hidup ga modal nasionalisme doang pak,negatif,98.72,negatif,TikTok
"Kalau udh mapan punya skill di hargai di luar negeri di terima , ngapain mikirin nasionalisme ,",kalau udh mapan punya skill di hargai di luar negeri di terima sedang apa mikirin nasionalisme,negatif,98.36,negatif,TikTok
ngmg ae lil bahlil,bicara ae lil bahlil,netral,94.54,netral,TikTok
puguh kabur itu nasionalisme,puguh kabur itu nasionalisme,negatif,99.67,negatif,TikTok
gak pecus ngurus negara kok ngomong nasionalisme😹,gak pecus mengurus negara kok bicara nasionalisme,positif,70.26,positif,TikTok
"Ngapain disini terus ?
Bahlil keenakan malakin kita",sedang apa disini terus bahlil keenakan malakin kita,negatif,99.29,negatif,TikTok
"berlindung dibalik kata ""nasionalisme""",berlindung dibalik kata nasionalisme,negatif,96.88,negatif,TikTok
"dalam negri konoha aja 1 clan saling bunuh, mending pindah 🗿🗿",dalam negri konoha saja clan saling bunuh lebih baik pindah,negatif,98.26,negatif,TikTok
bro membahas nasionalisme padahal penjabat negaranya sendiri gd jiwa nasionalisme 😹,saudara laki-laki membahas nasionalisme padahal penjabat negaranya sendiri gd jiwa nasionalisme,negatif,74.74,negatif,TikTok
"Realistis aja
#kaburajadulu",realistis saja kaburajadulu,negatif,98.73,negatif,TikTok
"menteri said: kalo kalian pergi ke luar negeri, saya meragukan rasa nasionalisme kalian.!!!
SEMENTARA ITU DI DIMENSI YANG LAIN
PDIP: Jual pulau aja lah lumayan duit banyak, gak apa apa pulau, negara ilang yang penting duit banyak.
NASIONALISME SEKALI KAN?",menteri said kalau kalian pergi ke luar negeri saya meragukan rasa nasionalisme kalian sementara itu di dimensi yang lain pdip jual pulau saja lah lumayan duit banyak gak apa apa pulau negara hilang yang penting duit banyak nasionalisme sekali kan,negatif,98.87,negatif,TikTok
Mau kesini aja saingan sama 16 negara kak 😅,mau kesini saja saingan sama negara kak,negatif,99.59,negatif,TikTok
"Halah cil cil,saingan 16 negara alhamdulillah bisa 😂",halah cil cil saingan negara alhamdulillah bisa,negatif,90.77,negatif,TikTok
bang lu bikin dia nangis di pojokan tuh😂,bang kamu bikin dia menangis di pojokan tuh,negatif,99.59,negatif,TikTok
sheeeeesh,sheeeeesh,positif,99.02,positif,TikTok
aishhh,aishhh,negatif,98.06,negatif,TikTok
orang yang takut punya saingan mah berarti valuenya emang rendah sih 🤣,orang yang takut punya saingan mah berarti valuenya emang rendah sih,negatif,99.61,negatif,TikTok
😂😂😂hahaha menyala pai.,hahaha menyala pai,negatif,79.3,negatif,TikTok
kelaaaaaaaasssssss 👍🏻,kelaaaaaaaasssssss,positif,83.56,positif,TikTok
