full_text,clean_text,sentiment,confidence,label_final
Benar2 cermatlah dalam penyelidikan/penyidikan-mu atas Proyek #KeretaCepatWhoosh @KPK_RI ! ‍️️ Cc: @puanmaharani_ri @DPR_RI @prabowo @AgusYudhoyono @KemenkoInfra @Yusrilihza_Mhd @kumham_imipas #BerantasKorupsiKolusiNepotisme #IndonesiaGelap #IndonesiaCemas2045 #Indonesia #NKRI,benar cermatlah dalam penyelidikan penyidikan mu atas proyek keretacepatwhoosh cc berantaskorupsikolusinepotisme indonesiagelap indonesiacemas indonesia nkri,netral,58.91,netral
@ueda_yoga @ARSIPAJA kan udah paling bener #KaburAjaDulu yuk,kan sudah paling benar kaburajadulu yuk,netral,58.92,netral
"lagian juga sebenernya ga perlu buat gaji gede ampe 2 digit karena kebutuhan orang relatif, yang penting perusahaan mau manusiawi aja buat nunjang hak pekerjanya, lu liat loker sekarang udah nuntut banyak dapet benefitnya dikit",lagian juga sebenernya ga perlu buat gaji gede ampe digit karena kebutuhan orang relatif yang penting perusahaan mau manusiawi saja buat nunjang hak pekerjanya kamu lihat loker sekarang sudah nuntut banyak dapat benefitnya dikit,positif,58.92,positif
yah gmn pak disini pajak kita buat Aniani,yah gmn pak disini pajak kita buat aniani,negatif,58.92,negatif
hal yang bikin pengen banget #kaburajadulu tapi masih berat juga,hal yang bikin pengen banget kaburajadulu tapi masih berat juga,negatif,58.93,negatif
"iya bang, ditunggu kepindahannya yaa. lumayan mengurangi saingan😁. btw... emang ada biaya buat pindah😂?",iya bang ditunggu kepindahannya yaa lumayan mengurangi saingan ngomong-ngomong emang ada biaya buat pindah,netral,58.93,netral
"3 hal yang harus klian pelajari dulu sebwlum ke luar negri
-harus bisa b.ingris
-punya duit
-punya skil dan menetap di sana dan pulang klo sudah kaya😎",hal yang harus kalian pelajari dulu sebwlum ke luar negri harus bisa b ingris punya duit punya skil dan menetap di sana dan pulang kalau sudah kaya,negatif,58.93,negatif
Kembali ke Senopati setelah 2 minggu di Amsterdam kaya pulang dr negara miskin ke negara maju. Jam 7 pagi mau sarapan tinggal nyebrang jalan. Di Amsterdam cari yg buka jam 8 sj susah hrs jalan +/-15 menit. Omeletnya lbh jelek dan harganya 4x lipat Ga jadi #kaburajadulu dah :)) https://t.co/sM6vHttiwp,kembali ke senopati setelah minggu di amsterdam kaya pulang dr negara miskin ke negara maju jam pagi mau sarapan tinggal nyebrang jalan di amsterdam cari yang buka jam saja susah harus jalan menit omeletnya lbh jelek dan harganya x lipat ga jadi kaburajadulu deh,negatif,58.93,negatif
Syarat : goodlooking🤭,syarat goodlooking,positif,58.96,positif
kerja apa adanya ngumpulin modal kalo dh cukup serah lu mau cari yg lebih besar,kerja apa adanya ngumpulin modal kalau dh cukup serah kamu mau cari yang lebih besar,negatif,58.96,negatif
Bahlil:bahan lilin😹,bahlil bahan lilin,negatif,58.97,negatif
Documentary CNA soal Indonesia s Brain Drain aka #kaburajadulu: yg diwawancara kebanyakan kerja di Thailand bukan di SG xixixi https://t.co/SjdEwcie0k https://t.co/PvzjGxhHMZ,documentary cna soal indonesia s brain drain dikenal juga sebagai kaburajadulu yang diwawancara kebanyakan kerja di thailand bukan di sg tertawa,netral,58.97,netral
@polisiolahraga yang ngomong masalahnya yang gak cabut cabut ya gue juga pengen cabut mah tapi kan gak gampang. plan nya jg harus jelas kiranya hidup di luar negeri udah pasti indah apa yak? ikutan LPK gakuat sama budaya/etos kerja disana nangis 2 minggu kemudian pulang.,yang bicara masalahnya yang gak pergi pergi iya saya juga pengen pergi mah tapi kan gak gampang plan nya juga harus jelas kiranya hidup di luar negeri sudah pasti indah apa yak ikutan lpk gakuat sama budaya etos kerja disana menangis minggu kemudian pulang,negatif,58.98,negatif
@AirinDatangLagi Ini terispirasi dari #KaburAjaDulu ,ini terispirasi dari kaburajadulu,positif,58.99,positif
"sekarang: #kaburajadulu
dulu: #dirumahaja",sekarang kaburajadulu dulu dirumahaja,negatif,59.0,negatif
gimana sekarang kak? nggak panik kah dengan situasi global kayak gini?😭,bagaimana sekarang kak tidak panik kah dengan situasi global kayak gini,negatif,59.0,negatif
"me be like : maaf Pak saya butuh makan, bukan ngasih makan bapak",me be like maaf pak saya butuh makan bukan memberikan makan bapak,netral,59.0,netral
Sometime kita terlupa luar biasanya kerja sama itu adalah peninggalan berharga kita. Mari implementasikan dalam rutinitas harian untuk lestarikan bangsa dan capai kemakmuran kolektif. Bersatu Jaga Negeri https://t.co/j0qcxYFE2R,sometime kita terlupa luar biasanya kerja sama itu adalah peninggalan berharga kita mari implementasikan dalam rutinitas harian untuk lestarikan bangsa dan capai kemakmuran kolektif bersatu jaga negeri,positif,59.01,positif
Yuk #kaburajadulu ke New York terus tinggal di apartemen kayak gini...,yuk kaburajadulu ke new york terus tinggal di apartemen kayak gini,netral,59.05,netral
calo juga jadi penyebab susah nya masuk kerja,makelar juga jadi penyebab susah nya masuk kerja,negatif,59.05,negatif
"iya bg cuman bisa tutup lubang, gali lubang",iya abang cuman bisa tutup lubang gali lubang,negatif,59.07,negatif
ya Allah spt biasa (berdoa kerja di luar negeri),iya allah seperti biasa berdoa kerja di luar negeri,positif,59.07,positif
Gw mw ke Jepang aja lh,saya now watching ke jepang saja lh,negatif,59.08,negatif
"enak . bukan bersyukur ya, disini gaji kecil, banyak syarat pula😭😭",enak bukan bersyukur iya disini gaji kecil banyak syarat pula,negatif,59.08,negatif
gua niatnya 2027 mau ke Jepang bg di Konoha ini Gua GK ada maju²nya jangnkan mau ngumpul buat makan aja pas²an bg🙏,saya niatnya mau ke jepang abang di konoha ini saya gk ada maju²nya jangnkan mau berkumpul buat makan saja pas²an abang,negatif,59.09,negatif
ett udh hampir 4ribu orng indonesia ke luar kerja dan menetap di sana cuyy.,ett udh hampir ribu orng indonesia ke luar kerja dan menetap di sana cuyy,negatif,59.1,negatif
yauda kalo enak bersyukur. gd masalah dimana,yauda kalau enak bersyukur gd masalah dimana,negatif,59.12,negatif
Gue umur 22 udah kaga bisa kerja di mana mana anj minimal harus duit dua digit🥰,saya umur sudah tidak bisa kerja di mana mana anj minimal harus duit dua digit,netral,59.13,netral
#usaha aja dulu,usaha saja dulu,negatif,59.13,negatif
Kerja atau dikerjain wkwk,kerja atau dikerjain wkwk,netral,59.16,netral
ayooooo aku ikut jugaaa yaaa,ayooooo aku ikut jugaaa yaaa,netral,59.16,netral
@Hojungl @1 Ayo aja gue mah tapi ini kalo ada bienen yang baca langsung gue setor nama pembuatnya ya? Karena tim #KaburAjaDulu ,ayo saja saya mah tapi ini kalau ada bienen yang baca langsung saya setor nama pembuatnya iya karena tim kaburajadulu,netral,59.17,netral
#KaburAjaDulu tar balik² bikin partai nasionalis,kaburajadulu nanti balik² bikin partai nasionalis,negatif,59.17,negatif
Info loker by biar bisa #kaburajadulu gapapa jd kang mandiin hamster u juga @jennierubyjane,informasi loker by biar bisa kaburajadulu gapapa jadi kang mandiin hamster kamu juga,negatif,59.19,negatif
"dr sekian banyak trend, trend ini yg paling pgn ak join dr kecil🥹",dr sekian banyak trend trend ini yang paling pgn saya join dr kecil,positif,59.2,positif
marilah #kaburajadulu,marilah kaburajadulu,positif,59.21,positif
sbelum fomo dri smp smpe skrng sma juga lagi brusha ngejar buat bisa ke luar 😭,sbelum fomo dari smp smpe skrng sama juga lagi brusha ngejar buat bisa ke luar,netral,59.21,netral
#NKRIHARGAMATI BANGUN NASIONALISME TINGGI UNTUK MENCIPTAKAN RASA PATRIOTISME TERHADAP NEGARA INI,nkrihargamati bangun nasionalisme tinggi untuk menciptakan rasa patriotisme terhadap negara ini,positif,59.23,positif
@RomeoWalker19 Definisi #KaburAjaDulu yg sesungguhnya https://t.co/ImpI8wAFxq,definisi kaburajadulu yang sesungguhnya,netral,59.23,netral
di tik tak jg BS belajar BHS inggris mah gratis LG.,di tik tidak juga bisa belajar bhs inggris mah gratis lagi,negatif,59.25,negatif
mau kak👍🙏😫,mau kak,netral,59.26,netral
"klo aku bisa mengulang waktu, pengen kerja di luar negri, tinggal disana🥰",kalau aku bisa mengulang waktu pengen kerja di luar negri tinggal disana,netral,59.26,netral
bersaing sama gaji bawah umr luar ?,bersaing sama gaji bawah umr luar,negatif,59.26,negatif
"Tak segampang itu kelihatan nya, kita harus punya uang yang puluhan mau pun ratusan juta buat bertahan hidup di sana dan transportasi untuk keliling🙏😭",tidak segampang itu kelihatan nya kita harus punya uang yang puluhan mau pun ratusan juta buat bertahan hidup di sana dan transportasi untuk keliling,negatif,59.26,negatif
Emang. Lagi mikirin visa mau ke Aussie 😭😭,emang lagi mikirin visa mau ke aussie,netral,59.27,netral
I'm the next,i m the lanjut,netral,59.27,netral
yah jelas lebih gede karena kurs dollar aja yang berapa,yah jelas lebih gede karena kurs dollar saja yang berapa,negatif,59.28,negatif
emas dari mas Gibran 😭🤣,emas dari mas gibran,netral,59.3,netral
"yukk,,,ke jepang",yukk ke jepang,positif,59.3,positif
"bismillah ya Allah, pengen kerja ke Singapura kalau engga Australia 😭🤲",bismillah iya allah pengen kerja ke singapura kalau engga australia,netral,59.3,netral
#TOLAKRUUTNI,tolakruutni,negatif,59.3,negatif
"ajakin gw plis keluar negri,gak tahan dsni bnyk persyaratan nya😭😭",ajakin saya plis keluar negri gak tahan dsni banyak persyaratan nya,negatif,59.3,negatif
"tinggu aku, insyaallah next years",tinggu aku insyaallah lanjut years,positif,59.37,positif
"Buat saya Negara adalah ""Perusahaan Jasa""
Negara menyediakan segala regulasi dan apa yang dibutuhkan agar konsumennya(masyarakat) bisa betah dan konsumen membayar negara dengan pajak,jadi jika Manajemen negara tidak sebaik negara sebelah yahh tidak ada salahnya untuk pindah.",buat saya negara adalah perusahaan jasa negara menyediakan segala regulasi dan apa yang dibutuhkan agar konsumennya masyarakat bisa betah dan konsumen membayar negara dengan pajak jadi jika manajemen negara tidak sebaik negara sebelah yahh tidak ada salahnya untuk pindah,positif,59.38,positif
dan orang2 masih ada yg ga percaya kalo pemilu kmrn dan pemerintah bakal ngaruh ke smua aspek trmasuk hiburan utk diri sendiri,dan orang masih ada yang ga percaya kalau pemilu kemarin dan pemerintah bakal berpengaruh ke smua aspek trmasuk hiburan untuk diri sendiri,negatif,59.39,negatif
ambil banh,ambil banh,negatif,59.4,negatif
@vvotanet Dia udah ga kerja di indo Dia ikut mengikuti hastag #KaburAjaDulu,dia sudah ga kerja di indo dia ikut mengikuti hastag kaburajadulu,netral,59.4,netral
minimal yah itu hrus ada sponsor atau yg membawa ke belanda,minimal yah itu harus ada sponsor atau yang membawa ke belanda,netral,59.4,netral
"yaudah gw tandain komen lu, kalo dah kabur kabarin ye",ya sudah saya tandain komen kamu kalau deh kabur kabarin ye,negatif,59.44,negatif
warung terdekat mas,warung terdekat mas,netral,59.44,netral
daripada bikin ikn mnding bikin pabrik supaya banyak lowongan kerja🤣,daripada bikin ikn mnding bikin pabrik supaya banyak lowongan kerja,netral,59.46,netral
kapan ya pindah bareng keluarga,kapan iya pindah bareng keluarga,netral,59.47,netral
pemerintah😂😹,pemerintah,netral,59.47,netral
yg penting lu punya money🗿,yang penting kamu punya money,netral,59.48,netral
Oh Pantesan Pak iya emank trgantung ada sponsor ndk yg bawa kita ke Amrik baru bsa msk tmn jg bilang gtu,oh pantesan pak iya emank trgantung ada sponsor ndk yang bawa kita ke amrik baru bisa masuk tmn juga bilang gtu,netral,59.49,netral
"sekelas Tengku Firmansyah aja gawe di LN,artis coy😎😁",sekelas tengku firmansyah saja kerja di ln artis coy,negatif,59.51,negatif
Bekasi bang,bekasi bang,negatif,59.52,negatif
@tempodotco Alasan bisa dibuat kan programnya makanan di sekolah...jika libur seharusnya diberi uangnya sja.. #NegeriPejabatBajingan #NegeriParaKiruptor #IndonesiaGelap https://t.co/LroGxEwDMA,alasan bisa dibuat kan programnya makanan di sekolah jika libur seharusnya diberi uangnya sja negeripejabatbajingan negeriparakiruptor indonesiagelap,netral,59.55,netral
See lead🗿🗿,see lead,positif,59.55,positif
silahkan🫴🏻,silahkan,netral,59.57,netral
"Sudah lama gak update. Bagaimana rencana #kaburajadulu?

Apakah masih tech winter di 🇮🇩 ?",sudah lama gak update bagaimana rencana kaburajadulu apakah masih tech winter di,netral,59.59,netral
betul para pejabat jd gak bs malakin lg krna byk yg pindah 😁😁😁,betul para pejabat jadi gak bisa malakin lagi krna banyak yang pindah,positif,59.61,positif
klu gk bsa brsyukur smua tdk akn prnah ckup😂😂,klu gk bisa brsyukur smua tidak akn prnah ckup,positif,59.62,positif
joget ayo gaaas 😅,joget ayo gaaas,negatif,59.62,negatif
mau dong tutorialnya😊,mau dong tutorialnya,netral,59.62,netral
@DianSandiU Mostly kampus swasta di Singapore itu kerja sama sama universitas luar negeri baik dari UK Australia Amerika dan lain-lain. Belajarnya memang di Singapore tapi kurikulum dan ijazahnya langsung dari kampus rekanan. Bahkan beberapa universitas ada yang nerbangin dosennya,mostly kampus swasta di singapore itu kerja sama sama universitas luar negeri baik dari uk australia amerika dan lain lain belajarnya memang di singapore tapi kurikulum dan ijazahnya langsung dari kampus rekanan bahkan beberapa universitas ada yang nerbangin dosennya,positif,59.62,positif
@aimr0d Udah langsung pada #kaburajadulu di hari pertama ,sudah langsung pada kaburajadulu di hari pertama,negatif,59.63,negatif
oh Lampung jg ada lpk toh. untung bs brgkt y bang. tkut banget lwt lpk tp gk kerja2.hbs biaya brp bang?,oh lampung juga ada lpk toh untung bisa brgkt ya bang tkut banget lewat lpk tapi gk kerja hbs biaya berapa bang,negatif,59.64,negatif
@hmjsan @DPR_RI tetot dijemput pesawat ke roma ‍️ #kaburajadulu,tetot dijemput pesawat ke roma kaburajadulu,netral,59.65,netral
🗿entar pemerintah bikin aturan baru orang Indonesia ke luar negeri,entar pemerintah bikin aturan baru orang indonesia ke luar negeri,negatif,59.65,negatif
Jadi inget gerakan #KaburAjaDulu kemarin. Kalo yg dicintai gak membalas balik kita juga bakal mikir untuk terus bertahan yekan? Mencintai harus 2 arah timbal balik. Selalu seperti itu.,jadi inget gerakan kaburajadulu kemarin kalau yang dicintai gak membalas balik kita juga bakal mikir untuk terus bertahan yekan mencintai harus arah timbal balik selalu seperti itu,positif,59.65,positif
"saya welder bang,,caranya gimana bang,supaya bisa kerja di sana🙏",saya welder bang caranya bagaimana bang supaya bisa kerja di sana,netral,59.66,netral
Rakyat jelata ngelamar: 1) Ijazah mesti dilegalisir sama sekolah/kampus. 2) Kalau buat jadi tenaga kerja Indonesia di luar ijazah mesti nambah legalisir notaris sama apostile di ke Kementerian Hukum. 3) Kampus luar negeri buat lanjut S2 malah ada yang minta surat keaslian,rakyat jelata melamar ijazah mesti dilegalisir sama sekolah kampus kalau buat jadi tenaga kerja indonesia di luar ijazah mesti nambah legalisir notaris sama apostile di ke kementerian hukum kampus luar negeri buat lanjut s bahkan ada yang minta surat keaslian,netral,59.66,netral
pengen tapi kehalang duittt😭😭,pengen tapi kehalang duittt,negatif,59.66,negatif
bergaul wibu,bergaul wibu,positif,59.67,positif
terimakasih sudah mewakili bg,terimakasih sudah mewakili abang,positif,59.67,positif
"kerja d indo kudu menguasai element tanah air dan udara, KLO perlu punya ajian rawarontek baru deh ketrima kerja, itupun ga janji bkal dpt gaji yg di atas UMR pas buat makan aja",kerja di indo harus menguasai element tanah air dan udara kalau perlu punya ajian rawarontek baru deh diterima kerja itupun ga janji bkal dapat gaji yang di atas umr pas buat makan saja,positif,59.68,positif
"nasionalisme itu bukan masalah hidup di dalam negeri atau luar negeri, tp sanggup membangun negeri tanpa korupsi.",nasionalisme itu bukan masalah hidup di dalam negeri atau luar negeri tapi sanggup membangun negeri tanpa korupsi,positif,59.68,positif
"generasi emas,emasnya yg d wc",generasi emas emasnya yang di wc,netral,59.75,netral
@oliverrluma rencananya sih hari ini mau #KaburAjaDulu,rencananya sih hari ini mau kaburajadulu,negatif,59.76,negatif
iya lagi bang,iya lagi bang,netral,59.77,netral
satu lagi...harpey muiss 😂😂,satu lagi harpey muiss,positif,59.78,positif
"makanya gua ngak kuliah 😂😂, pergi kemalaysia cari modal, pulang kampung buka usaha, alhamdulilah sekarang udah ada 2 usaha",makanya saya ngak kuliah pergi kemalaysia cari modal pulang kampung buka usaha alhamdulilah sekarang sudah ada usaha,positif,59.78,positif
"2 trend paling relate
1 : #percumalaporpolisi
2: #kaburajadulu",trend paling relate percumalaporpolisi kaburajadulu,negatif,59.78,negatif
dia berbicara nasionalisme 😹,dia berbicara nasionalisme,positif,59.79,positif
iya pak betul pak betul banget komen ini pak iya pak,iya pak betul pak betul banget komen ini pak iya pak,positif,59.81,positif
plis doain biar bisa nyusul gk betah disini,plis doain biar bisa nyusul gk betah disini,positif,59.82,positif
@lantip Mungkin Pak prab nggak tau karena pada saat UU itu akan di sahkan beliau lagi persiapan #KaburAjaDulu ke yordania,mungkin pak prab tidak tahu karena pada saat uu itu akan di sahkan beliau lagi persiapan kaburajadulu ke yordania,netral,59.84,netral
