created_at,full_text,id_str,platform,clean_text,topic_id_v2,sentiment,confidence
Sat Aug 23 15:59:06 +0000 2025,guys kalau masih ada cicilan yang telbay gini trs kita mauuu kerja di luar negeri bisa ga sihh??? huhuhu :(((,1959284271958675496,X,teman-teman kalau masih ada cicilan yang telbay gini terus kita mauuu kerja di luar negeri bisa ga sihh huhuhu,3,netral,57.16
Sat Aug 23 15:54:22 +0000 2025,@tvOneNews Setelah pelatihan bahasa ada baiknya pencari kerja luar negeri jg di fasilitasi kira lembaga mana yg bisa bantu utk menjadi Pekerja di luar negeri jd biar rakyat tahu harus kmn langkah nya,1959283077672251617,X,setelah pelatihan bahasa ada baiknya pencari kerja luar negeri juga di fasilitasi kira lembaga mana yang bisa bantu untuk menjadi pekerja di luar negeri jadi biar rakyat tahu harus kmn langkah nya,17,netral,45.99
Sat Aug 23 12:21:55 +0000 2025,@shibbalsaekkiya @itadoriyudi_ naturalisasi itu gabakal habis malahan semakin bertambah dengan banyaknya ekspansi wni yg kerja/kuliah diluar negeri &amp; nikah sama orang sana. belum liat aja elu skrng banyak fenomena vloger bola diyoutube yg salah satu ortunya orang indo main di kasta 4-5 liga luar,1959229616599490583,X,naturalisasi itu gabakal habis malahan semakin bertambah dengan banyaknya ekspansi wni yang kerja kuliah diluar negeri amp nikah sama orang sana belum lihat saja kamu skrng banyak fenomena vloger bola diyoutube yang salah satu ortunya orang indo main di kasta liga luar,5,negatif,94.74
Sat Aug 23 11:20:26 +0000 2025,Gw minta ini itu gk boleh mau ini itu gk boleh pokoknya apa yg gw mau ato inginkan tu gk bolehh:) capek bgt anjir jujurly gw dah muak gw kan pengen memilih jlnku sendiri gw pen kerja di luar negeri gk dibolehin Ya Allah knp hidupku kek gini,1959214140230418833,X,saya minta ini itu gk boleh mau ini itu gk boleh pokoknya apa yang saya mau atau inginkan tu gk bolehh capek banget anjing jujurly saya deh muak saya kan pengen memilih jlnku sendiri saya pen kerja di luar negeri gk dibolehin iya allah kenapa hidupku seperti gini,3,negatif,99.43
Sat Aug 23 10:50:15 +0000 2025,@infoXwor_ Orang kita kebanyakan yang kerja di luar negeri mostly pekerjaan nya seperti ini tapi gaji nya klo di rupiah in 30-50 jt mah ga Kemana ,1959206545557979141,X,orang kita kebanyakan yang kerja di luar negeri mostly pekerjaan nya seperti ini tapi gaji nya kalau di rupiah in jt mah ga kemana,3,negatif,91.4
Sat Aug 23 10:16:15 +0000 2025,@givenandromeda dah gpp habis ini lgsg dapet kerja di luar negeri trustttt ,1959197991224676616,X,deh tidak apa-apa habis ini langsung dapat kerja di luar negeri trustttt,3,positif,99.01
Sat Aug 23 09:31:22 +0000 2025,Ditawarin kerja/kuliah luar negeri. Apa sudah saatnya aku kabur dari negeri konoha?,1959186694793760768,X,ditawarin kerja kuliah luar negeri apa sudah saatnya aku kabur dari negeri konoha,3,negatif,99.24
Sat Aug 23 08:13:32 +0000 2025,@taufik_q Jadi semua hartanya di dapat di luar Negeri ya ? Kerja di Indonesia hanya sukarela ?,1959167108178182187,X,jadi semua hartanya di dapat di luar negeri iya kerja di indonesia hanya sukarela,2,negatif,96.53
Sat Aug 23 07:29:02 +0000 2025,kerja apa anjir dari dia yang pernah sekolah di luar negeri aja jelas tajir cok jelas berposisi sih,1959155907876511822,X,kerja apa anjing dari dia yang pernah sekolah di luar negeri saja jelas kaya cok jelas berposisi sih,39,negatif,98.89
Sat Aug 23 07:16:13 +0000 2025,@DjajangKachev Wah enak kerja di luar negeri,1959152681597247688,X,wah enak kerja di luar negeri,3,positif,99.7
Sat Aug 23 03:32:49 +0000 2025,@upiayyu lg di luar negeri dia mah kerja kaga ada waktu ngurusin beginian,1959096461033185550,X,lagi di luar negeri dia mah kerja tidak ada waktu ngurusin beginian,3,negatif,99.46
Sat Aug 23 02:23:32 +0000 2025,@miaaaaaaaaaaaw_ @tanyarlfes Bagus dong berguna banget nanti kalo dia ke luar negeri atau kerja di tempat yang ada turis nya.,1959079028561752345,X,bagus dong berguna banget nanti kalau dia ke luar negeri atau kerja di tempat yang ada turis nya,3,positif,98.24
Sat Aug 23 02:13:03 +0000 2025,gw nih ga cocok kerja dibawah tekanan cocoknya jalan jalan liburan ke luar kota dan negeri sebulan sekali.,1959076386670616930,X,saya ini ga cocok kerja dibawah tekanan cocoknya jalan jalan liburan ke luar kota dan negeri sebulan sekali,3,negatif,99.73
Sat Aug 23 02:07:30 +0000 2025,Kerja apa ya gua biar gampang pp luar negeri ,1959074991657689191,X,kerja apa iya saya biar gampang pulang pergi luar negeri,3,negatif,70.45
Sat Aug 23 01:29:48 +0000 2025,@cakimiNOW @prabowo Program abal abalan yg ujung nya KKN Prioritas lapangan kerja sep yg di janjikan 19 juta skill &amp; training cari kan 10 juta yg nganggur di luar negri kalau dalam negeri nya tidak becus,1959065504720511182,X,program abal abalan yang ujung nya kkn prioritas lapangan kerja sep yang di janjikan juta skill amp training cari kan juta yang tidak punya pekerjaan di luar negri kalau dalam negeri nya tidak becus,3,negatif,99.77
Fri Aug 22 22:30:00 +0000 2025,Memiliki orang tua yang cukup dikenal di Indonesia ketiga putri Shahnaz Haque tidak merasa gengsi bekerja serabutan demi mendapatkan uang tambahan. https://t.co/P6gi2OJnNO,1959020257366216772,X,memiliki orang tua yang cukup dikenal di indonesia ketiga putri shahnaz haque tidak merasa gengsi bekerja serabutan demi mendapatkan uang tambahan,2,positif,94.81
Fri Aug 22 20:10:30 +0000 2025,@txtdrimedia Ama ketua IKA UNDIP nya ditawatin kerja ke Luar Negeri ,1958985148000870771,X,sama ketua ika undip nya ditawatin kerja ke luar negeri,3,netral,98.33
Thu Aug 21 12:55:56 +0000 2025,Yugma Foundation Gelar Workshop Peluang Kerja ke Luar Negeri untuk Pelajar SMK Kabupaten Bogor https://t.co/TjccRqGJY3,1958513397684650230,X,yugma foundation gelar workshop peluang kerja ke luar negeri untuk pelajar smk kabupaten bogor,3,netral,99.22
Thu Aug 21 12:00:02 +0000 2025,Indonesia dan Jerman berupaya untuk memperkuat hubungan kerja sama dalam perdagangan dan investasi di tahun 2026. Menteri Luar Negeri RI Sugiono menawarkan agar Jerman memperbanyak investasi di Tanah Air lewat Danantara. #detikfinance #Indonesia #Jerman #Investasi https://t.co/Fw3BDdLjkU,1958499333076353147,X,indonesia dan jerman berupaya untuk memperkuat hubungan kerja sama dalam perdagangan dan investasi di tahun menteri luar negeri ri sugiono menawarkan agar jerman memperbanyak investasi di tanah air lewat danantara detikfinance indonesia jerman investasi,16,netral,99.03
Thu Aug 21 11:59:56 +0000 2025,Mendukung idol kpop asal Indonesia Karena mereka layak untuk kabur aja dulu Nugu group atau engga Pokoknya kabur aja dulu Yang penting kerja di luar negeri ,1958499307742507097,X,mendukung idol kpop asal indonesia karena mereka layak untuk kabur saja dulu nugu group atau engga pokoknya kabur saja dulu yang penting kerja di luar negeri,2,negatif,97.96
Thu Aug 21 11:03:54 +0000 2025,@Selpunca @0jenry1 @maulanarifki @BaseAnakFK Kondisinya beda: Dr di sana selalu bisa mengancam pindah kerja ke luar negeri Organisasi yg demo spesifik cuma dr yg junior non struktural tapi kompak karena semua masuk NHS Rakyat memandang demo itu hak asasi jg yg disalahkan bukan yg demo,1958485205817405529,X,kondisinya beda dr di sana selalu bisa mengancam pindah kerja ke luar negeri organisasi yang demo spesifik cuma dr yang junior non struktural tapi kompak karena semua masuk nhs rakyat memandang demo itu hak asasi juga yang disalahkan bukan yang demo,1,negatif,97.64
Thu Aug 21 11:03:32 +0000 2025,Ternyata interview sama user luar negeri itu simpel langsung ke inti: umur pengalaman kemampuan kerja. Sementara di Indonesia kadang ditanya: Berapa gedung yang kamu lewati sebelum sampai ke sini? dan Pertanyaan absurd lainnya,1958485111537557801,X,ternyata interview sama user luar negeri itu simpel langsung ke inti umur pengalaman kemampuan kerja sementara di indonesia kadang ditanya berapa gedung yang kamu lewati sebelum sampai ke sini dan pertanyaan absurd lainnya,2,negatif,86.43
Thu Aug 21 08:11:57 +0000 2025,Ada sarankah kalo mau kerja di luar negeri prosedur nya gimana?,1958441933619208387,X,ada sarankah kalau mau kerja di luar negeri prosedur nya bagaimana,3,netral,92.16
Thu Aug 21 07:14:27 +0000 2025,Anjenk.... gua kira karding yang main sertif K3 ternyata ketum jokowi mania. Beberapa bulan lalu banyak LPK yang menolak keras sertif K3 sebagai syarat ikut ujian kerja ke luar negeri. Ternakan mulyono ini emg ngak ngotak semua. Semua orang ketawa coba baca berita dia ditangkap,1958427461789811169,X,anjenk saya kira karding yang main sertif ke ternyata ketum jokowi mania beberapa bulan lalu banyak lpk yang menolak keras sertif ke sebagai syarat ikut ujian kerja ke luar negeri ternakan mulyono ini emg ngak ngotak semua semua orang ketawa coba baca berita dia ditangkap,0,negatif,99.51
Thu Aug 21 07:05:21 +0000 2025,Financial freedom tidak ada Kerja seumur hidup sampai mampus Bisnis tanpa fondasi yang ada di hutangin terus Investasi modalnya dari luar negeri Indonesia krisis keuangan dan hutang APBN setiap tahun melonjak terus,1958425173222388043,X,financial freedom tidak ada kerja seumur hidup sampai mampus bisnis tanpa fondasi yang ada di hutangin terus investasi modalnya dari luar negeri indonesia krisis keuangan dan hutang apbn setiap tahun melonjak terus,2,negatif,98.52
Thu Aug 21 05:46:04 +0000 2025,bisa gak ya aku kerja ke luar negeri..,1958405218997342306,X,bisa gak iya aku kerja ke luar negeri,3,netral,89.22
Thu Aug 21 05:38:19 +0000 2025,@hfhfgb76 @tanyakanrl Iyaaa brand ini scam apaa? Lu kerja apa sih? Wkwkw so tau banget Ni brand produksi di indo tujuanya buat di jual d luar negeri. Bego sihhh Gue kerja di perusahaan gede produksi under armour puma travis mathew adidas mizuna bukan konveksi. So tau banget sih bego,1958403268817916011,X,iyaaa brand ini scam apaa kamu kerja apa sih wkwkw so tahu banget ini brand produksi di indo tujuanya buat di jual di luar negeri bego sihhh saya kerja di perusahaan gede produksi under armour puma travis mathew adidas mizuna bukan konveksi so tahu banget sih bego,5,negatif,93.45
Thu Aug 21 04:13:58 +0000 2025,the best thing about being a fullstack dev is that you have the ability to build a full-blown product. jadi kalo lagi ada ide bagus bisa gerak sendiri tanpa perlu partner. tapi iya bener bisa fullstack itu memperluas surface area bisa keterima kerja remote luar negeri ,1958382042569474203,X,the best thing about being a fullstack dev is that you have the ability to build a full blown product jadi kalau lagi ada ide bagus bisa gerak sendiri tanpa perlu partner tapi iya benar bisa fullstack itu memperluas surface area bisa keterima kerja remote luar negeri,40,positif,98.8
Thu Aug 21 03:26:42 +0000 2025,@mgxlyhope18 Ikut kk aku mau jg kerja luar negeri,1958370148219601295,X,ikut kakak aku mau juga kerja luar negeri,3,netral,97.64
Thu Aug 21 03:06:41 +0000 2025, Ingin berkarier di luar negeri tapi masih bingung harus mulai dari mana? KarirKu by Jobstreet akan berbagi secret recipe untuk lolos bekerja di perusahaan multinasional! Daftar &amp; Ikuti Persyaratannya di Link Ini: https://t.co/0JZRIOsNSe Periode Registrasi Webinar https://t.co/LFQG03rNmv,1958365107878318495,X,ingin berkarier di luar negeri tapi masih bingung harus mulai dari mana karirku by jobstreet akan berbagi secret recipe untuk lolos bekerja di perusahaan multinasional daftar amp ikuti persyaratannya di link ini periode registrasi webinar,3,netral,98.62
Thu Aug 21 02:25:26 +0000 2025,@kompascom Kurang kerjaan. Aturan nya sudah jelas. Merokok dilingkungan stasiun saja gak boleh apalagi digerbong khusus. Cari dong gimana rakyat bisa kerja. Contohnya tarik investor dari luar negeri biar bisa bangun pabrik disini. Kasih kebijakan yg tidak membebankan.....?,1958354729010090069,X,kurang kerjaan aturan nya sudah jelas merokok dilingkungan stasiun saja gak boleh apalagi digerbong khusus cari dong bagaimana rakyat bisa kerja contohnya tarik investor dari luar negeri biar bisa bangun pabrik disini kasih kebijakan yang tidak membebankan,1,negatif,89.32
Thu Aug 21 01:13:43 +0000 2025,banyak bgt yg resign karena kerja/kuliah di luar negeri. fomo jadi pengen pergi aja dulu,1958336682413191540,X,banyak banget yang resign karena kerja kuliah di luar negeri fomo jadi pengen pergi saja dulu,3,negatif,92.24
Thu Aug 21 01:13:29 +0000 2025,@DS_yantie Kalo gak mau bayar pajak di suruh kerja luar negeri dan kalo gajian wajib bayar pajak lg.. Krn DPR perlu fasilitas dari pajak... Kita di jajah negeri sendiri,1958336623269347653,X,kalau gak mau bayar pajak di suruh kerja luar negeri dan kalau gajian wajib bayar pajak lagi karena dpr perlu fasilitas dari pajak kita di jajah negeri sendiri,75,negatif,96.49
Thu Aug 21 01:03:08 +0000 2025,Bingung gue org cina taiwan itu kerja di indo tp ga bs bhs indo sm inggris Klo org indo krja di luar negeri hrs lulus tes bahasa dll ,1958334017067270436,X,bingung saya org cina taiwan itu kerja di indo tapi ga bisa bhs indo sm inggris kalau org indo krja di luar negeri harus lulus tes bahasa dan lain-lain,66,negatif,96.99
Thu Aug 21 00:58:41 +0000 2025,@arieshben Hai #SobatRupiah. Dapat diinformasikan dengan jelas konfirmasi ID transaksi yang kamu maksud? Apakah terkait transaksi dari luar negeri ke dalam negeri? Kejelasan informasi sangat kami butuhkan agar kami dapat melakukan konfirmasi kepada satuan kerja terkait ,1958332899578745058,X,hai sobatrupiah dapat diinformasikan dengan jelas konfirmasi id transaksi yang kamu maksud apakah terkait transaksi dari luar negeri ke dalam negeri kejelasan informasi sangat kami butuhkan agar kami dapat melakukan konfirmasi kepada satuan kerja terkait,3,netral,98.9
Wed Aug 20 23:41:04 +0000 2025,tapi jangan berekspetasi lebih ya. nanti aku terbebani. terjun ke politik kadang terasa menakutkan. padahal mau kerja di badan amal aja. ya kerjain apa yang aku bisa. sisanya ku pikir nanti. dan gak ada salahnya aku punya koneksi ke luar negeri.,1958313365039976848,X,tapi jangan berekspetasi lebih iya nanti aku terbebani terjun ke politik kadang terasa menakutkan padahal mau kerja di badan amal saja iya kerjain apa yang aku bisa sisanya ku pikir nanti dan gak ada salahnya aku punya koneksi ke luar negeri,3,negatif,64.88
Wed Aug 20 18:58:32 +0000 2025,@goraici Sendernya tidak mau para pekerja f and b yg dibayar murah di jakarta kaburr ke luar negeri untuk mencari penghasilan layak dan jam kerja layak takut ga bisa mewah2an dengan harga murah.,1958242262967615957,X,sendernya tidak mau para pekerja f and b yang dibayar murah di jakarta kaburr ke luar negeri untuk mencari penghasilan layak dan jam kerja layak takut ga bisa mewahan dengan harga murah,3,negatif,99.57
Wed Aug 20 17:15:53 +0000 2025,@sedaryut73015 @RawiNazri31634 @Dara_Cega Betul brain drain memang nyata di Indonesia banyak talenta ahli bahasa Inggris dan Jerman pilih tinggal di luar negeri seperti Jerman atau AS karena peluang kerja dan gaji lebih baik. Dalam analogi bus ini artinya bus perlu upgrade: perbaiki sistem pendidikan ekonomi dan,1958216429075038343,X,betul brain drain memang nyata di indonesia banyak talenta ahli bahasa inggris dan jerman pilih tinggal di luar negeri seperti jerman atau as karena peluang kerja dan gaji lebih baik dalam analogi bus ini artinya bus perlu upgrade perbaiki sistem pendidikan ekonomi dan,2,positif,94.75
Wed Aug 20 07:34:20 +0000 2025,@DivHumas_Polri Keren banget kementerian luar negeri udah 80 tahun tetap semangat kerja,1958070076835524689,X,keren banget kementerian luar negeri sudah tahun tetap semangat kerja,48,positif,99.54
Wed Aug 20 07:20:02 +0000 2025,kuliah di luar negeri dan kerja di negara itu:) agak menyesal saya awikwok andai ini ambis ada darii dulu:),1958066480484085957,X,kuliah di luar negeri dan kerja di negara itu agak menyesal saya awikwok andai ini ambis ada darii dulu,3,negatif,99.69
Wed Aug 20 06:11:49 +0000 2025,@txtdrimedia Iya lahhh kasihan DPR INDONESIA GK KAYAK LUAR NEGERI BISANYA NGEMIS KERJA GK BECUS,1958049311255896572,X,iya lahhh kasihan dpr indonesia gk kayak luar negeri bisanya ngemis kerja gk becus,2,negatif,99.77
Wed Aug 20 04:33:49 +0000 2025,P P P Gimana cara kerja di luar negeri ? udah gak sanggup ,1958024648454500587,X,p p p bagaimana cara kerja di luar negeri sudah gak sanggup,3,negatif,99.58
Wed Aug 20 04:28:37 +0000 2025,@kiaraaaaaaaaas @ZulfikarAkbar__ Yoo kerja di luar negeri aja ,1958023342382100870,X,yoo kerja di luar negeri saja,3,negatif,73.59
Wed Aug 20 03:19:10 +0000 2025,@txtdrjkt kerja effortnya luar biasa tapi gajinya buat hidup di negeri sendiri aja masih harus dicukup cukupkan. di luar khususnya west waitress coffeeshop aja dari hasil gawe nya bisa dipake liburan ke luar negeri at least ke negara asia tenggara ,1958005862494351425,X,kerja effortnya luar biasa tapi gajinya buat hidup di negeri sendiri saja masih harus dicukup cukupkan di luar khususnya west waitress coffeeshop saja dari hasil kerja nya bisa dipake liburan ke luar negeri at least ke negara asia tenggara,3,positif,99.35
Wed Aug 20 03:10:58 +0000 2025,@belicaup Jangan mudah tergiur dengan iming2 kerja di luar negeri apalagi cuma di negara2 yang gak jelas,1958003801602027758,X,jangan mudah tergiur dengan iming kerja di luar negeri apalagi cuma di negara yang gak jelas,3,negatif,99.16
