created_at,full_text,id_str,platform,clean_text,topic_id_v2
Tue Aug 05 01:40:45 +0000 2025,@ElvinaNara Bantuan luar negeri adalah langkah cerdas Presiden Prabowo buat ciptain ekosistem kawasan yang stabil dan penuh peluang kerja sama,1952545279980576823,X,bantuan luar negeri adalah langkah cerdas presiden prabowo buat ciptain ekosistem kawasan yang stabil dan penuh peluang kerja sama,48
Tue Aug 05 01:04:04 +0000 2025,helloww pagi Open joki tugas realtime ujian atau quiz bisa dm / wa ke @NUGASAMBIS - Akuntansi - Manajemen Keuangan - MSDM - keuangan bisnis - Manajemen Operasional - Export Import - Finance - Audit - Pajak Brevet - Manajemen S2 - kampus luar negeri - Psikotes kerja,1952536044488044958,X,helloww pagi open joki tugas realtime ujian atau quiz bisa dm wa ke akuntansi manajemen keuangan msdm keuangan bisnis manajemen operasional export import finance audit pajak brevet manajemen s kampus luar negeri psikotes kerja,67
Mon Aug 04 23:59:34 +0000 2025,@dialogsenja__ Sudah kerja di Luar negeri terus memutuskan keluar.. Ehh sekarang perekonomian Indonesia malah seperti ini,1952519815824032197,X,sudah kerja di luar negeri terus memutuskan keluar ehh sekarang perekonomian indonesia bahkan seperti ini,2
Mon Aug 04 23:54:20 +0000 2025,jadi penasaran. misal kerja di luar negeri (bukan tekawe) tuh masih ada perusahaan/rekan toxic juga ngga yah liat2 di job portal kok benefitnya mantep punya,1952518495557894652,X,jadi penasaran misal kerja di luar negeri bukan tekawe tuh masih ada perusahaan rekan toxic juga tidak yah lihat di job portal kok benefitnya mantap punya,3
Mon Aug 04 23:48:41 +0000 2025,@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @BebySoSweet @LexMarteg @NgkongRoses @rifqi32bgr @sami86pilang @seruanhl @Urrangawak @newIding30 Harus bayar juga kalau pakai lagu luar negeri. Kita terikat perjanjian internasional. Kita punya kerja sama dengan luar negeri dan kita juga membayar ke sana kata Dharma. Beneran dibayar ke pihak LN? Gmn kontrolnya? Jgn² elu pungut tapi gak elu setor? Siapa yg cek?,1952517075685269782,X,harus bayar juga kalau pakai lagu luar negeri kita terikat perjanjian internasional kita punya kerja sama dengan luar negeri dan kita juga membayar ke sana kata dharma beneran dibayar ke pihak ln gmn kontrolnya jgn² kamu pungut tapi gak kamu setor siapa yang cek,-1
Mon Aug 04 20:23:03 +0000 2025,@ZonaUangRp itu perlu dimaknai sbg public opinion..kritik keras buat pemerintah bkn kekesalan individu. Dan org2 skrg (mau yg pas2an atau yang berduit) ud byk yg nyiapin anak2 nya buat kuliah di Luar Negeri supaya bisa kerja disana..bukan buat karir disini,1952465326094118912,X,itu perlu dimaknai sbg public opinion kritik keras buat pemerintah bukan kekesalan individu dan org skrg mau yang pasan atau yang berduit sudah banyak yang mempersiapkan anak nya buat kuliah di luar negeri supaya bisa kerja disana bukan buat karir disini,1
Mon Aug 04 18:11:54 +0000 2025,@hanacrunchie Katanya dibolehin kerja tapi disaranin pindah ke luar negeri yg susah dan mahal cuma biar merasa aman ya sama aja boong kak Andaikan mereka bisa milih lahir di mana mereka juga bakal milih negara yg queer-friendly.,1952432322739065193,X,katanya dibolehin kerja tapi disaranin pindah ke luar negeri yang susah dan mahal cuma biar merasa aman iya sama saja boong kak andaikan mereka bisa milih lahir di mana mereka juga bakal milih negara yang queer friendly,-1
Mon Aug 04 16:06:33 +0000 2025,Btw mau ngatain pemerintah bali karena gebleg bgt ngurus sampahnya. Kita loh kalau disuruh kayak luar negeri yg misahin sampah juga pasti bisa tinggal kaliannya aja yg kerja dan otaknya dipake buat ngurus begini ,1952400776447594921,X,ngomong-ngomong mau ngatain pemerintah bali karena gebleg banget mengurus sampahnya kita loh kalau disuruh kayak luar negeri yang misahin sampah juga pasti bisa tinggal kaliannya saja yang kerja dan otaknya dipake buat mengurus begini,1
Mon Aug 04 07:14:23 +0000 2025,Sekaligus membuka peluang borrowing currencies yang diinvestkan ke aset produktif di luar negeri demi selisih spreadnya Yak betul banget belajarnya pas jam kerja wkwk Versi lengkapnya bisa disimak di video berikut ini: https://t.co/JwF254ZhwG,1952266850416673201,X,sekaligus membuka peluang borrowing currencies yang diinvestkan ke aset produktif di luar negeri demi selisih spreadnya yak betul banget belajarnya pas jam kerja wkwk versi lengkapnya bisa disimak di video berikut ini,11
Mon Aug 04 06:52:09 +0000 2025,Kerja sama ekonomi dan solidaritas regional makin mantap berkat strategi bantuan luar negeri dari Presiden Prabowo https://t.co/xMp1cbhZjo,1952261255747547412,X,kerja sama ekonomi dan solidaritas regional makin mantap berkat strategi bantuan luar negeri dari presiden prabowo,16
Mon Aug 04 06:44:24 +0000 2025,Lu mikir juga selama lu kuliah hanya mengabiskan duit lu selama ini buat pembelajaran dan pengajaran dari luar negeri atau internasional cuman mau dapetin gelar atau pengen hidup lu bermakna bagi orang yang di kenal lu selama lu kerja mau lu kuliah lebih berguna lu kagak kuliah,1952259307493315002,X,kamu mikir juga selama kamu kuliah hanya mengabiskan duit kamu selama ini buat pembelajaran dan pengajaran dari luar negeri atau internasional cuman mau dapetin gelar atau pengen hidup kamu bermakna bagi orang yang di kenal kamu selama kamu kerja mau kamu kuliah lebih berguna kamu tidak kuliah,-1
Mon Aug 04 06:43:57 +0000 2025,Temuan ini didapat dari pengawasan rutin selama April hingga Juni 2025. Dari jumlah itu 28 diproduksi lewat kerja sama kontrak 2 buatan lokal dan 4 berasal dari luar negeri. https://t.co/QkYdmVK94r,1952259194486452388,X,temuan ini didapat dari pengawasan rutin selama april hingga juni dari jumlah itu diproduksi lewat kerja sama kontrak buatan lokal dan berasal dari luar negeri,3
Mon Aug 04 06:24:43 +0000 2025,Kerja sama dan investasi lewat bantuan luar negeri bentuk strategi cerdas Presiden Prabowo untuk pertumbuhan ekonomi dan pengaruh global https://t.co/HkrruQuAUF,1952254352535806176,X,kerja sama dan investasi lewat bantuan luar negeri bentuk strategi cerdas presiden prabowo untuk pertumbuhan ekonomi dan pengaruh global,48
Mon Aug 04 06:22:23 +0000 2025, Memiliki kendaraan pribadi Semangat kerja tinggi Berpengalaman sebagai Collection di multifinance BI Checking clear Benefits: Gaji pokok UMK &amp; incentive Bonus menarik Jenjang karir jelas Reward trip ke luar negeri,1952253767547748598,X,memiliki kendaraan pribadi semangat kerja tinggi berpengalaman sebagai collection di multifinance bi checking clear benefits gaji pokok umk amp incentive bonus menarik jenjang karir jelas reward trip ke luar negeri,3
Mon Aug 04 05:53:53 +0000 2025,Kadang suka kesel sama tante sendiri dulu pacar dia tuh kerja di luar negeri eh entah gak kuat ldr atau gimana putus terus pacaran sama cowok yg kerjaannya gak jelas yg sekarang udh jadi suaminya. Suka pengen ngomel tapi tante aku tuh udh baik ke aku sama adik aku ,1952246592746279281,X,kadang suka kesel sama tante sendiri dulu pacar dia tuh kerja di luar negeri eh entah gak kuat ldr atau bagaimana putus terus pacaran sama cowok yang kerjaannya gak jelas yang sekarang udh jadi suaminya suka pengen ngomel tapi tante aku tuh udh baik ke aku sama adik aku,-1
Mon Aug 04 02:51:41 +0000 2025,@kegblgnunfaedh Pak prof. Kerja saja di luar negeri karena ilmu bapak sangat di hargai,1952200743152480382,X,pak prof kerja saja di luar negeri karena ilmu bapak sangat di hargai,3
Mon Aug 04 02:44:33 +0000 2025,ke luar negeri bukan buat kerja klo ini tpi honeymoon #taekook https://t.co/b4QKrwYsA4,1952198944550993963,X,ke luar negeri bukan buat kerja kalau ini tapi honeymoon taekook,-1
Mon Aug 04 02:39:32 +0000 2025,@pinkycherieshh Gas S2 trus apply kerja di luar negeri #kaburgeskabur,1952197683348992409,X,gas s trus apply kerja di luar negeri kaburgeskabur,-1
Mon Aug 04 02:36:21 +0000 2025,@Hilmi28 Makanya saya dari kemarin kemarin udah pesan ke anak anak saya klo bisa kerjanya di luar negeri aja biar bisa berkembang dan gajinya pun lebih besar dibanding di sini. Klo mau di dalam negeri mending berdikari aja jgn kerja ikut orang.,1952196882492780882,X,makanya saya dari kemarin kemarin sudah pesan ke anak anak saya kalau bisa kerjanya di luar negeri saja biar bisa berkembang dan gajinya pun lebih besar dibanding di sini kalau mau di dalam negeri lebih baik berdiri di atas kaki sendiri saja jangan kerja ikut orang,3
Mon Aug 04 02:01:35 +0000 2025,Negeri Victoria gubal undang-undang hak kerja dari rumah https://t.co/HoMeJaFSE7,1952188132402909381,X,negeri victoria gubal undang undang hak kerja dari rumah,81
Mon Aug 04 01:34:44 +0000 2025,@Hilmi28 Bener itu Tadz... Maka na sy dukung anak muda yg pengen hidupnya berubah tp di Indonesia kurang dihargai klo bukan msh sanak saudara GK bisa dpt jabatan ato kerjaan bagus yg sesuai dg ilmu yg mrk dapatkan sy jg membantu mrk yg ingin kerja ke luar negeri ~ bisa DM ~ resmi https://t.co/FtNUqQQo2M,1952181375949562031,X,benar itu tadz maka na saya dukung anak muda yang pengen hidupnya berubah tapi di indonesia kurang dihargai kalau bukan masih sanak saudara gk bisa dapat jabatan atau kerjaan bagus yang sesuai dg ilmu yang mrk dapatkan saya juga membantu mrk yang ingin kerja ke luar negeri bisa dm resmi,2
Mon Aug 04 00:09:26 +0000 2025,Minggu Senin Bendera One Piece Pemimpin yg mengaum lantang di dalam negeri meong meong di luar negeri. Kabinet bongsor program ga jelas ngomong efisiensi tp cuma lip service doang. Mending stop MBG duit sbnyk itu 5thn bisa buat bayar utang negara/buka lap kerja baru! https://t.co/g1cO3h9Sth,1952159910986391999,X,minggu senin bendera one piece pemimpin yang mengaum lantang di dalam negeri meong meong di luar negeri kabinet bongsor program ga jelas bicara efisiensi tapi cuma lip service doang lebih baik stop mbg duit sbnyk itu tahun bisa buat bayar utang negara buka lap kerja baru,1
Sun Aug 03 23:48:41 +0000 2025,udah paling benar gue lanjut s2 di luar negeri terus kerja di negara impian gue. kalau nggak di asean ya di eropa sana. capek jadi warga sini agustus bukannya happy karena ulang tahun negara malah makin sengsara ,1952154687798653116,X,sudah paling benar saya lanjut s di luar negeri terus kerja di negara impian saya kalau tidak di asean iya di eropa sana capek jadi warga sini agustus bukannya bahagia karena ulang tahun negara bahkan makin sengsara,3
Tue Sep 30 20:43:11 +0000 2025,@ch_chotimah2 Ah Kontol kau lah Nul.. terkait ABB kau bilang Napi Teroris.. sadis kali bahasa kau kepada orang tua ABB ini.. sekalipun dia napi Teroris itu kan putusan politik pemerintah yang menyatakan dia Teroris hingga Pengadilan menjatuhkan vonis kepada nya.. saya ga percaya dia teroris,1973126501764878337,X,ah kontol kamu lah nul terkait abb kamu bilang narapidana teroris sadis kali bahasa kamu kepada orang tua abb ini sekalipun dia narapidana teroris itu kan putusan politik pemerintah yang menyatakan dia teroris hingga pengadilan menjatuhkan vonis kepada nya saya ga percaya dia teroris,1
Tue Sep 30 11:55:29 +0000 2025,@FaktaSepakbola Alhamdulillah berita baik tapi masih nunggu berita resmi &amp; segala syarat &amp; ketentuan biar bisa nonton gratis di TVRI Kejadian akhir2 ini ngasi pelajaran utk ga terlalu cepat percaya ke pemerintah termasuk badan lembaga &amp; institusi di bawahnya,1972993700017180809,X,alhamdulillah berita baik tapi masih nunggu berita resmi amp segala syarat amp ketentuan biar bisa nonton gratis di tvri kejadian akhir ini ngasi pelajaran untuk ga terlalu cepat percaya ke pemerintah termasuk badan lembaga amp institusi di bawahnya,1
Tue Sep 30 11:41:49 +0000 2025,@BigAlphaID Jgn senang dulu. Gw ga pernah percaya sm yg berbau pemerintah.,1972990263955267950,X,jangan senang dulu saya ga pernah percaya sm yang berbau pemerintah,1
Tue Sep 30 11:38:35 +0000 2025,PEMERINTAH TOL*L MAKANYA JANGAN SUKA NIPU AKHIRNYA GA ADA YG PERCAYA SAMA P*RTAMNA PAS PINDAH MALAH DISABOTASE TOL*LL https://t.co/hvpCA93gfs,1972989450331553809,X,pemerintah tol l makanya jangan suka tipu akhirnya ga ada yang percaya sama p rtamna pas pindah bahkan disabotase tol ll,1
Tue Sep 30 01:54:33 +0000 2025,@BiLLRaY2019 Pak @prabowo @gerindra yuuk berpikir positif dan kritis ga usah cari kambing hitam rakyat bakalan makin percaya pemerintah kalau mau meng-evaluasi kebijakan yg ternyata belom dijalankan dg benar &amp; hasilnya diluar skenario lebih banyak mudharatnya drpd manfaatnya ...,1972842470317899953,X,pak yuuk berpikir positif dan kritis ga perlu cari kambing hitam rakyat akan makin percaya pemerintah kalau mau meng evaluasi kebijakan yang ternyata belum dijalankan dg benar amp hasilnya diluar skenario lebih banyak mudharatnya drpd manfaatnya,1
Mon Sep 29 11:05:00 +0000 2025,@NarasiNewsroom Bukannya ga percaya pemerintah tapi pemerintah sekarang banyak diisi orang orang yg punya kepentingan politik contohnya Orba hampir masuk di semua lini,1972618607768256846,X,bukannya ga percaya pemerintah tapi pemerintah sekarang banyak diisi orang orang yang punya kepentingan politik contohnya orba hampir masuk di semua lini,1
Mon Sep 29 08:21:21 +0000 2025, ga ada yg bisa percaya EH ANJJ DIA ADA REKAM MEDIS LENGKAP DAN SEBELUM WAMIL JUGA ADA MEDICAL CHECK UP TOLOLL LAGIAN LU RUSUHH BNGT YANG NENTUIN AJA PEMERINTAH SONO KOK LU YG RIBET ANJJ,1972577425407279235,X,ga ada yang bisa percaya eh anjj dia ada rekam medis lengkap dan sebelum wajib militer juga ada medical check up tololl lagian kamu rusuhh bngt yang nentuin saja pemerintah sono kok kamu yang ribet anjj,1
Mon Sep 29 04:56:46 +0000 2025,@coupsistt Kenapa lagi???ada yg nyindir coups ga wamil lagi???gila padahal segitu ketatnya soal wamil loh pemerintah disana..udah banyak kasus yg artis nyalahi aturan aja dijatuhi hukuman...gitu masih ga percaya..emank konoha,1972525939092598893,X,kenapa lagi ada yang nyindir coups ga wajib militer lagi gila padahal segitu ketatnya soal wajib militer loh pemerintah disana sudah banyak kasus yang artis nyalahi aturan saja dijatuhi hukuman gitu masih ga percaya emank konoha,1
Mon Sep 29 00:53:38 +0000 2025,@ARSIPAJA heran gw ma apa ini pemerintah ga pernah tau kalo ekosistem sama hukumnya gajelas gini orang luar gabakalan mau inves? indo sda banyak peluang besar aja masi negara miskin sg negara secuil tp birokrasi sama hukumnya stabil kaya tu karena investor PERCAYA,1972464751826653514,X,heran saya ma apa ini pemerintah ga pernah tahu kalau ekosistem sama hukumnya gajelas gini orang luar gabakalan mau inves indo sda banyak peluang besar saja masi negara miskin sg negara secuil tapi birokrasi sama hukumnya stabil kaya tu karena investor percaya,1
Sun Sep 28 16:24:04 +0000 2025,@elhan_07 @PartaiSocmed Pemerintah kita ga dipercaya wakakaka. Mending ujinya independen sama lembaga diluar Pemerintah aja skalian. Ibarat audit percaya ama BPK adalah bullshit mending serahkan ke KAP. Ya kira2 skalian aja untuk konteks kesehatan dibikin gitu,1972336517336195134,X,pemerintah kita ga dipercaya wakakaka lebih baik ujinya independen sama lembaga diluar pemerintah saja sekalian ibarat audit percaya sama bapak adalah bullshit lebih baik serahkan ke kap iya kira sekalian saja untuk konteks kesehatan dibikin gitu,1
Sun Sep 28 13:15:42 +0000 2025,oalah rek isih ae. kon pemerintah korea ta pie??? ga percaya yawis og sopo yoan sik ngakon kon percaya.,1972289111986954678,X,oalah rek isih ae kon pemerintah korea ta pie ga percaya yawis og sopo yoan sik ngakon kon percaya,22
Sun Sep 28 12:33:22 +0000 2025,@yminjoonist @annecdotteu @jjkri97 temen gue kena acl abis scoups dia jg rehab dll trs skrg udah bisa maraton lagi. percaya apa engga ya urusan masing2 org kali. kalo km ga percaya yaudah diem curiga kok sama orang yg ga wamil karna jelas2 cedera km pemerintah sana kah?,1972278460036116844,X,teman saya kena acl habis scoups dia juga rehabilitasi dan lain-lain terus skrg sudah bisa maraton lagi percaya apa engga iya urusan masing org kali kalau kamu ga percaya ya sudah diem curiga kok sama orang yang ga wajib militer karena jelas cedera kamu pemerintah sana kah,-1
Sun Sep 28 11:54:03 +0000 2025,@everywonwoo7 Ayo ribut: Iya emang bener gabisa selalu percaya faves lu pada tapi kita lebih percaya sama pemerintah sono karna mon maap bukan warga lokal jadi ga punya kewenangan juga kite kite buat ga percaya sama kebijakan yg udah ada yekan. Mending lu pada happy2 dah gaes,1972268566276915400,X,ayo ribut iya emang benar gabisa selalu percaya faves kamu pada tapi kita lebih percaya sama pemerintah sono karena mon maap bukan warga lokal jadi ga punya kewenangan juga kite kite buat ga percaya sama kebijakan yang sudah ada yekan lebih baik kamu pada bahagia deh gaes,1
Sun Sep 28 09:10:45 +0000 2025,sorry semenjak dapet cerita dr temen pas pulang abroad dan harus karantina di Wisma Atlet dulu dia bilang kantinnya aja isinya proyekan pejabat buat jualan dan harga makanan kantinnya mahal wkwkw darisana udah ga percaya program masyarakat yg quantity based dr pemerintah,1972227470729617781,X,maaf semenjak dapat cerita dr teman pas pulang abroad dan harus karantina di wisma atlet dulu dia bilang kantinnya saja isinya proyekan pejabat buat jualan dan harga makanan kantinnya mahal wkwkw darisana sudah ga percaya program masyarakat yang quantity based dr pemerintah,1
