clean_text,label,label_num
iah kak emg dari personalnya pun kita ketinggalan jauh dari negara maju disana gabisa sembarangan merokok sembarangan tempat saja bakal di denda disini buat peraturan dendapn bakal di demo habisan,negatif,0
tertawa he s masih around tidak bergabung pergerakan kaburajadulu,negatif,0
q mlh pingin pindh negra pak,negatif,0
benar contohnya saya sudah kerja bertahun tahun tidak nyampe satu kali gaji ditaiwan langsung minggat aku ketaiwan kaburajadulu,negatif,0
kami di didik dengan adat bang dari kecil,negatif,0
saya bakal ke jepang saya bakal usaha dari sekarang awas saja kaburajadulu,negatif,0
bawaaa akuu kaakkkk,positif,2
untung saya udh kabur di luar negri kalau nggk mana bisa nabung bikin rumah,netral,1
pajak diluar negri di indo skrg bahkan bang,negatif,0
syarat untuk kerja di indo pak jokowi harus jadi presiden lagi selamanya,negatif,0
saya serius bertanya iya yang dengan begonya balas budi ke sampai neken naikin tunjangan yang sudah gede saat lagi genting gini sampai ada hashtag kaburajadulu sampai ada popularitas one piece mau memprovokasi rakyat biar ngamuk revolusi kah,negatif,0
sukur abang beban lelaki itu berat kita merintis dari bawah biar mental kita terbentuk,negatif,0
beberapa waktu ke deoan akan fokus untuk kaburajadulu,netral,1
sudah kabur belum,negatif,0
last but not least bennu asteroid ini cocok untuk kaburajadulu tanpa berani pulang karena kita bisa menerapkan isru di sana apa itu isru simak deh,positif,2
jadi saya ga mengerti apa yang kamu permasalahkan apakah orang yang membantu orang untuk ga percaya judol santet atau pemerintah seperti ferry irwandi bukan influencer kenapa enga iya emang dia gamau di panggil influencer but what should we call him content creator iya ya sudah,negatif,0
gaperlu di lemahin juga kita mah sudah ga percaya sama pemerintah kecuali orang orang yang dibayar buat ngebuzzer saja yang sosoan profesional pemerintah tai anjing lah kalian semua ngentot,negatif,0
iyaaa benar banget sampai kesel liatnya wkwk,negatif,0
benar yang diomongin deddy itu yang tolol mah yang percaya kontras yang sekedar menuduh dari awal maret tapi ga mau dengerin penjelasan pemerintah,negatif,0
tenang pakkk kan hanya anak muda yang pindah ke luar negri justru tanpa kami anda kan bisa banyak duitmohon maaf pak kami hanya berlayar,negatif,0
kemarin yang kaburajadulu diketawain padahal,negatif,0
saya deh bisa bahasa inggris tapi umur w masih tahun v mana duit nya belum ada,negatif,0
njir ada easy jet,negatif,0
bisa dirasakan setiap tahun indonesia semakin yakin di panggung dunia hubungan luar negeri solid pertumbuhan ekonomi meningkat tenaga kerja kompeten kita sedang melangkah ke prospek yang menjanjikan pastikan nkri maju,positif,2
nanti saya coba infokan ke teman saya iya mas prima ngomong-ngomong butuh cepat iya o iya bbrp waktu lalu saya komen dibawah akun teman saya tentang kerja diluar negeri eh tiba oleh pihak kemendigi postingan saya dianggap melanggar hukum aneh iya memberikan informasi kerja di luar negeri kok melanggar hukum,negatif,0
rakyat ga perlu disuruh percaya lho akan percaya sendiri kalau memang pemerintah bisa dipercaya,positif,2
saya juga kaburajadulu tapi di sosmed doang kocakkk,negatif,0
bagus biar yang pinter pada kabur semua ke luar yang berpotensi buat ngembangin dan benerin sistem di indonesia pada ngabdi ke negara lain dan akhirnya indonesia cuma nyisa org² yes sir yang manut² konsumsi bare minimum yang dikasih sama negara yippiee,negatif,0
kalau termul tanpa harus kerja keras junjungannya bahkan dipinang oleh luar negeri sedangkan tay ternak abah yaman bahkan sedang sibuk menampilkan para odgj nya untuk mencari panggung,negatif,0
kok bahkan mereka yang kaburajadulu kan harusnya kita,negatif,0
minimal mikir boss kalau kamu ga bisa kamu jangan ngejudge orang,negatif,0
maksut saya kalau gajinya dikit minimal persyaratan masuk ringan jangan harus punya indra ke dulu baru diterima,negatif,0
modal main twitter berasa lebih pinter sama yang berusaha kerja ke luar negeri suka ngatain org giliran dikatain dihh sombong banget emg ga napak tanah kamu pffft crab mentality semua org indo gaboleh sukses sebelum dia sukses,negatif,0
wah dulu pak kaburajadulu rupanya keren iya,positif,2
hati kalau bicara suka bnr soalnya,positif,2
aku kok pesimis bapaknya bakal take action with hard effort sbg asn aku sndri ga percaya pemerintah cuma seolah mau bantu tapi ujungnya buntu,negatif,0
bahkan kaburajadulu itu sekarang mungkin karena negara kayak jepang korsel dan negara di benua eropa populasinya pada menurun dan menua mereka gapunya pilihan lain selain impor tenaga kerja dari negara kayak indo cuman itu gak baik buat orang jepang dan korsel sendiri,negatif,0
kaburajadulu masih berlaku,negatif,0
setiap orang yang kuliah atau belajar ataupun kerja di luar negeri di pastikan mereka pandai berbahasa internasional walo cuma dn minimal mereka belajar dulu agar dapat berkomunikasi di negeri tsb cobatestbahasanya,netral,1
pengen pindah negara please,negatif,0
baru kali ini mendukung pejabat buat kaburajadulu ketawa ga habis lihat pada ngejarah rumah sahroney fak wkwkwkkw,negatif,0
gapernah percaya dengan per e e e an pemerintah e ktp saja tidak ada tuh berasa elektroniknya masi fotocopy juga input nama ttl dsb manual ga integrated at all,negatif,0
sabar masih belajar nanti nyusul,positif,2
jirrrr baru nemu saya orang berpendidikan tapi ga percaya sama sekali sama berita tempo katanya tempo selalu mengujarkan kebencian ke pemerintah cokkkk kalau bukan tempo yang kritik siapa lagi coba itu semua yang di tv udh isi propagandan pemerintah semua itu haduu percuma deh,negatif,0
yaa allah mudahkanlah lancarkanlah segerakanlah proses kaburajadulu ku yaaallahhh,positif,2
eling mas sampeyan yang buat orang ga percaya sama pemerintah trust publik itu syarat pemerintah efektif sudah mana susah pula membangunnya,negatif,0
mana ada yang benar saja abang,negatif,0
saya kira tergantung tujuannya di luar negeri kalau misalnya untuk mengembangkan sesuatu yang buruk dan tidak memungkinkan di indonesia seperti penelitian riset teknologi dan lain-lain atau karena menjadi korban diskriminasi selama di indonesia maka kaburajadulu menjadi pilihan,negatif,0
iya adik ikhtiar saja dulu,netral,1
pejabatnya yang kaya kwkwk,negatif,0
saudara laki-laki membahas nasionalisme padahal penjabat negaranya sendiri gd jiwa nasionalisme,negatif,0
eropa butuh tani g penjahat kelamin ijasah g penjahat kelamin bahasa gaji diatas euro,negatif,0
kami juga meragukan nasional lisme para pejabat,negatif,0
laagi belajar bahasa jepang kaburajadulu,negatif,0
sejak ikut kaburajadulu sama mas suami i basically only have him tapi tidak apa-apa i m honestly bahagia karena he s like an all in one package dikenalin sih ke istri teman temennya tapi tetep saja i belum t really get close,positif,2
belajar nulis dulu bang admin kalee bukan atmin,netral,1
tidak apa-apa kamu adik lgian keponakan ada yang tinggl di depok adik,negatif,0
orang orang seperti kamu mh nyodorin cv juga langsung disobek,negatif,0
lebih baik buat lahan sawit rugi tahun menikmati tahun dari pada kerja di indo,negatif,0
aku masi di bawah umur kakak umur ku masi tahun aku masi belum bisa apa apa,negatif,0
tpp skali demi kemanusiaan yang adil dan beradab,netral,1
lahhh gitu periode berikutnya kan cari kerja di indo susah saya capek kerja di luar negeri lebih baik saya nyapres saja kali iya soalnya kan itu mudah peluang dan hak warga negara indonesia,negatif,0
suasana hangat dan penuh semangat menyertai kegiatan sosialisasi peluang kerja ke luar negeri dan migrasi aman di kelurahan harapan jaya bekasi utara,positif,2
intropeksi kalau rakyatnya dan pemerintah nya banyak yang batu untuk apa,negatif,0
satu sisi persepsi ini juga punya dua sisi si kabur dulu kan nanti bisa balik lagi,negatif,0
bukan indonesia yang tidak cinta tapi tuh yang mengurus nya,negatif,0
amiinn terima kasih kak,positif,2
kayaknya bisa nonton deh semoga aku ga ikut war tiket jaga jaga kalau jadwal kuliahnya mundur kalau lihat jadwal yang awal sih tanggal jeff manggung aku deh beres ppg tapi masa percaya sama pemerintah sih,negatif,0
tol presiden udh bagus ganti pemerintah lah kcoak,positif,2
saudara laki-laki ini ga bisa bersaing makannya dia seneng ada orang pergi,negatif,0
saya umur uda milih kabur ke malaysia pak setelah habis resign kerja di indo karena tahu bakal susahh,negatif,0
kerja di luar negeri kak,netral,1
kayaknya konsep kabur saja dulu harus diperjelas apakah sekedar merantau atau ganti status wni jadi wna,negatif,0
pada februari immanuel ebenezer menanggapi hestek kaburajadulu dengan nada ringan dan terkesan mendorong wni untuk bekerja di luar negeri mau pergi iya silakan saja kalau memang tidak ingin kembali juga tidak masalah hai hai hai tagar tagar seperti itu tidak perlu,negatif,0
manifesting kaburajadulu mimpi sih tapi siapa tahu yekan,negatif,0
padahal mereka yang ngatain pas ada hashtag kaburajadulu,negatif,0
haruskah saya kabur keluar negri gtu rasanya krja melulu tapi tidak pnya duit melulu,negatif,0
entah benar atau engganya drdulu susah percaya sm bank beyuemen meskipun banyak promo bank gada pemasukan saja masi diperes ampe habis pdhl punya pemerintah tapi ga merakyat mana admin gede layanan buosok banget,negatif,0
dulu mikirnya nasionalisme skrng mikirnya yang realistis saja,negatif,0
apa yang terjadi dengan kaburajadulu,negatif,0
pengeeeennnnn tapi gapunya tabungan yang cukup,positif,2
ternyata kaburajadulu sudah dicontohkan nenek moyang kita,positif,2
kaburajadulu tapi bahkan masuk black market kamboja,negatif,0
yang kemarin bikin tagar kaburajadulu jadi,negatif,0
kapan bisa ikut trend kabur saja duul,negatif,0
kbri dhaka mengucapkan terima kasih atas koordinasi dan kerja sama serta dukungan yang diberikan oleh kementerian luar negeri ri konsul kehormatan wni di kathmandu kbri di new delhi dan berbagai pihak lainnya yang telah membantu upaya pelindungan wni di nepal,netral,1
anggota dpr kemarin koar² pas rakyat ramein kaburajadulu skrg bahkan dia yang kabur dpr anjing,negatif,0
mauuuu tunggu selesai kuliah baru kaburajadulu,positif,2
udh kabur dari ke malay dulu maklum baru pemula indonesia kita ketemu di tahun iya see kamu,negatif,0
kamu punya hulk buster kenapa kamu ga pakai buat ngelawan orang yang ngejarah rumah kamu deh bahkan kaburajadulu,negatif,0
trend ini jangan berakhir sampai saya berhasil kabur kaburajadulu,negatif,0
presiden prabowo subianto akan hadir dan berpidato dalam sidang majelis umum perserikatan bangsa bangsa pbb di new york amerika serikat pada september mendatang direktur jenderal kerja sama multilateral kementerian luar negeri republik indonesia kemlu ri tri tharyat,netral,1
lmao saudara laki-laki berhasil pakai hashtag kaburajadulu,netral,1
yuk kaburajadulu ke taiwan,negatif,0
lumayan bisa kaburajadulu sebentar wkwkwk thank you kak ika,netral,1
kalau ada kesempatan keluar negeri yampilih ke luar negeri,netral,1
kenapa anak negeri harus kaburajadulu ke negeri lain hanya untuk mengapai impian jeritan dia yang paling terdengar lahh kita,negatif,0
sesuai prediksi unit kerja sebelah ngocek ngocek saya ke luar negeri pakai prestasi sendiri,negatif,0
pengen kerja di luar negeri tapi bahasa inggrisku minim,negatif,0
bagus lah lagian selama ini kunjungan kerja ke luar negeri tidak berdampak signifikan terhadap kesejahteraan rakyat hanya jalan jalan yang gak ada hasil,negatif,0
benar banget itu pengalaman saya,positif,2
masalahnya pemerintah ga merasa salah lantas kenapa kalian rakyat marah marah percaya saja sama pemerintahan saya,negatif,0
saat biasa dealan swasta disuruh dealan pemerintah jadi gini di swasta kebiasaan mau cepat dan semua bisa diganti sesuai kemauan ceo di pemerintahan iya ga bisa gitu on the other hand saya percaya orang kaya nadiem mah ga doyan doyan banget uang just reckless administration,negatif,0
ini orng² kenapa yak wkwk di kira kali modal nya kecil kesana hahaha lucu bngt ngomong-ngomong ini abang di vt udh lama bngt di luar negeri dan diliat lihat seperti mampu buat hastag gitu ngapasi mau kabur tapi ga kabur kabur wkwk lucu ke ln butuh niat yang besar modal duit harus gede biar gak kepontang panting disana belajar bahasa pola pikir mindset diubah biar ga kelihatan sdm nya rendah wkwk siap mental apapun resiko kesana aduh seperti apa yah anjing saya lihat komen hastag gituan seperti sok bngt wkwkwk lucu sih diliat lihat komennya gaji besar disana jika kamu balik ke indo kalau kamu di tempat nya yah gaji kerasa kecilnya karena kenapa serba biaya mahal disana ibaratkan di indonesia saja mau di kasi mahal harganya tantrum kan kamu pada wkwk bagaimana mau ke ln kalau kamu pada baru di kasi harga mahal udh mau kabur saja,negatif,0
entah kapan itu terjadi tapi aku ingin membawa keluarga ku pergi dari sini,netral,1
tai kucing giliran gini kaburajadulu,negatif,0
percaya ga nder kalau sudah masuk ke lingkungan pemerintah kamu bakal kebawa yang dulunya menjaga diri lama enjoy saja bikin acara joget nyanyi pakai duit rakyat saya sudah pernah ngalamin bersyukur banget bisa resign dan bebas kritik pemerintah,positif,2
udh di negeri orng tapi masih pngn lebih jauh lagi kaburajadulu,negatif,0
kasihan lihat orang kaya kamu kapan saya bilang ga percaya apapun yang diterbitin pemerintah amp polisi kalau masih bocil jangan nyemplung di twitter deh maluin jadinya,negatif,0
kita usahakan kaburajadulu itu,negatif,0
gas kaburajadulu ke harmonia,netral,1
percaya pada pemerintah yang saya pimpin lmao setelah dikasih ndasmu diminta percaya basi pak keluar ketemu rakyat saja gak ada turun pak sudah ga pantes jadi ri sudah gagal bangsa ini bukan berbenah bangsa ini semakin hancur di tangan bapak dan semua koruptor yang ada,negatif,0
disini butuh spek nabi,netral,1
pengen ikutan kabur tapi sudah pinya anak,negatif,0
neptunus,netral,1
iya aman lah,positif,2
habis gajian saatnya invest in yourself bisa dicicil amp eceran siapin kaburajadulu dengan mulai belajar ielts zonauang ielts,netral,1
sahroni akhirnya kaburajadulu,negatif,0
siapa sekarang yang paling depan di garda kaburajadulu gausah balik ke indo deh kamu pada dasar pengecut kalau bisa pergi saja sie paspornya jadi stateless,negatif,0
pemprov sumut ingatkan masyarakat waspadai modus tppo berkedok tawaran kerja ke luar negeri tppo sumut pemprovsumut pekerjamigran pmiilegal stoptppo cegahtppo medan bitvonline,netral,1
buat yang ga percaya kebodohan dipelihara oleh pemerintah iya ini salah satu contohnya dijanjikan mbg tapi realita nya seperti itu belum lagi si samsul kemana mana nyuruh pelajar pakai ai biar gampang so wallahi we reply doomed,negatif,0
ingfo mas,netral,1
seluruh penumpang kamu barcelona va selamat maupun meninggal ditemukan tom lembong kamu barcelona kebakaran senin worldtour kaburajadulu lewat co id,netral,1
interview kerja miss kaburajadulu,netral,1
memang yang pinter pinter yang kabur rata rata s dan tenaga ahli khusus kesehatan atau teknologi,negatif,0
capek banget jadi wni semoga tahun depan dilancarkan kaburajadulu,negatif,0
pasti nanti akan di persulit buat keluar negri sama ini konoha,negatif,0
lalu bagaimana dengan pemerintahan skrg bukankah tujuan nasionalisme mempertahankan keutuhan dan kedaulatan negara dan meningkatkan kesejahteraan rakyat scra mrata,negatif,0
beneran harus kerja di luar negeri kalau di indo mah,negatif,0
si ketua pemerintah apalah itu yang musuhnya xuanyue kenapa ngeselin banget ajgggggggggg pgn misuh langsung depan mukanya kamu ga percaya siluman ya sudah tapi jangan nyusahin xuanyue melulu plisssss,negatif,0
habis lihat ojol di tabrak polisi iya allah sudah benar benar muak dan capek jadi wni semoga ada jalannya buat keterima kerja di luar negeri,negatif,0
pantes ramei yang kaburajadulu,negatif,0
