created_at,full_text,id_str,platform,clean_text,sentiment,confidence
Sat Aug 16 06:33:17 +0000 2025,@lalasyifaz murah kah -_- Beneran mendiskreditkan kerja penerjemah banget -_- Lalu dia bilang skor TOEFL 500+ lah S2 di luar negeri lah apa lah apa lah. Tapi bagian itu sudah digoreng netizen lain Aku bagian menggoreng soal bacaan dia. Kalau dengan membaca dia jadi enggak ,1956605164347183400,X,murah kah _ Beneran mendiskreditkan kerja penerjemah banget _ Lalu dia bilang skor TOEFL lah S di luar negeri lah apa lah apa lah Tapi bagian itu sudah digoreng netizen lain Aku bagian menggoreng soal bacaan dia Kalau dengan membaca dia jadi enggak,negatif,97.08
Sat Aug 16 05:25:54 +0000 2025,@tanyarlfes waktu udh mulai kerja ga ada ambis kejar karir gmana harus punya seperti yg orang lain punya ga ada pikiran. Bodo amat yg lain punya rumah mewah kek liburan luar negeri tiap minggu kek ganti2 mobil kek ga sama sekali iri dengki. Garis akhir hidup kita ga ada yg tahu.,1956588206360780824,X,waktu udh mulai kerja ga ada ambis kejar karir gmana harus punya seperti yg orang lain punya ga ada pikiran Bodo amat yg lain punya rumah mewah kek liburan luar negeri tiap minggu kek ganti mobil kek ga sama sekali iri dengki Garis akhir hidup kita ga ada yg tahu,negatif,97.0
Sat Aug 16 05:10:58 +0000 2025,Gamau gatekeep webinar berharga--belajar data visual dan roadmap kerja di luar negeri yg gratis dan untuk umum 31 Agustus 2025 | 07.30 12.00 WIB di Zoom https://t.co/INDoChSysc Nyari temen belajar ayo guys daftar cuma sampe 17 Agustus aja https://t.co/qsnyCNfHvR,1956584445386854447,X,Gamau gatekeep webinar berharga belajar data visual dan roadmap kerja di luar negeri yg gratis dan untuk umum Agustus WIB di Zoom Nyari temen belajar ayo guys daftar cuma sampe Agustus aja,netral,87.46
Sat Aug 16 04:58:22 +0000 2025,Belakangan ini rame banget tagar #KaburAjaDulu. Peluang kerja di luar negeri memang lebih menjanjikan tetapi persaingan di mana pun pasti ketat. The real question is: skill dan portofolio kamu udah siap belum? https://t.co/pw0JMltpmc,1956581274836996315,X,Belakangan ini rame banget tagar KaburAjaDulu Peluang kerja di luar negeri memang lebih menjanjikan tetapi persaingan di mana pun pasti ketat The real question is skill dan portofolio kamu udah siap belum,positif,66.89
Sat Aug 16 04:33:19 +0000 2025,@rozeflur Jangan diulangi yaa belajar cancel culture biar film film busuk gini gak terus*an ada yang bikin. Capek loh kita bikin film animasi bagus*. Capek loh kak kita kerja sama orang luar negeri terus buat makan. Sumpah. Masa kita harus ngerjain film punya malaysiaaaa teruuuss? ,1956574973340119173,X,Jangan diulangi yaa belajar cancel culture biar film film busuk gini gak terus an ada yang bikin Capek loh kita bikin film animasi bagus Capek loh kak kita kerja sama orang luar negeri terus buat makan Sumpah Masa kita harus ngerjain film punya malaysiaaaa teruuuss,negatif,94.75
Sat Aug 16 04:12:37 +0000 2025,@rose_are_oce @fortun3pookie @worksfess jobstreet kan dr luar negeri mungkin standar mereka gamau diskriminasi gender buat kerja kali kakk (menjawab dengan nada lembut),1956569762642751928,X,jobstreet kan dr luar negeri mungkin standar mereka gamau diskriminasi gender buat kerja kali kakk menjawab dengan nada lembut,negatif,98.04
Sat Aug 16 03:51:38 +0000 2025,@wifeyofrkivey @worksfess jangan cari oerja di indo. krn udh bisa bahasa inggris cari kerja indo speaker di luar negeri,1956564483725254864,X,jangan cari oerja di indo krn udh bisa bahasa inggris cari kerja indo speaker di luar negeri,negatif,93.31
Sat Aug 16 03:29:51 +0000 2025,Definisi Pacar adalah mood booster. Ngga tega sama zee ditinggal dinas Nhu ke luar negeri.. mana weekend pula.. sabar ya dek zee nanti kan kerja bareng lagi Nhu di Phuket kan?.. ️,1956559000318697827,X,Definisi Pacar adalah mood booster Ngga tega sama zee ditinggal dinas Nhu ke luar negeri mana weekend pula sabar ya dek zee nanti kan kerja bareng lagi Nhu di Phuket kan,positif,99.28
Sat Aug 16 03:10:26 +0000 2025,@Gieehad 1 info lagi sekarang banyak juga orang2 indo yang setara S1 dan bisa mandarin english kerja sama project2 tambang China di Africa nah yg ini yg lulusan SD gak bakal bisa dipake ke luar negeri banyak yg join project tambang china di Indo loncatnya ke Africa rate gaji 3X indo,1956554116043567602,X,info lagi sekarang banyak juga orang indo yang setara S dan bisa mandarin english kerja sama project tambang China di Africa nah yg ini yg lulusan SD gak bakal bisa dipake ke luar negeri banyak yg join project tambang china di Indo loncatnya ke Africa rate gaji X indo,negatif,44.66
Sat Aug 16 00:36:46 +0000 2025,@hariankompas Merdeka dari malnutrisi berkat MBG Merdeka dari impor beras Merdeka dari kemiskinan Merdeka dari kebodohan Merdeka lapangan kerja Merdeka kesehatan Merdeka berpolitik luar negeri Merdeka dari korupsi Dan @hariankompas tidak malu meneriakkannya. Shame on You @hariankompas !!!,1956515440672505982,X,Merdeka dari malnutrisi berkat MBG Merdeka dari impor beras Merdeka dari kemiskinan Merdeka dari kebodohan Merdeka lapangan kerja Merdeka kesehatan Merdeka berpolitik luar negeri Merdeka dari korupsi Dan tidak malu meneriakkannya Shame on You,positif,96.91
Fri Aug 15 20:20:14 +0000 2025,100 juta buat modal berangkat kerja di luar negeri dengan bg pendidikan s1 mungkin cukup kurang lebih ya tapi tololnya malah dipake buat s2 di dalam negeri dengan harapan bisa lanjut s3 terus jadi dosen di INDONESIA wkwkwkwk,1956450885212811589,X,juta buat modal berangkat kerja di luar negeri dengan bg pendidikan s mungkin cukup kurang lebih ya tapi tololnya malah dipake buat s di dalam negeri dengan harapan bisa lanjut s terus jadi dosen di INDONESIA wkwkwkwk,negatif,98.84
Fri Aug 15 17:40:10 +0000 2025,Another diaspora arogan gak napak tanah. Semoga empati gw gak menghilang pas kerja di luar negeri.,1956410601389068341,X,Another diaspora arogan gak napak tanah Semoga empati gw gak menghilang pas kerja di luar negeri,negatif,84.37
Fri Aug 15 17:04:12 +0000 2025,banyak chance ke luar negeri dari sd sampai kuliah then my dad said ambil aja urusan uang bisa hutang ke temen bapak it's really hurt... paling gamau kalo harus punya hutang cuma buat bayarin aku ini yang belum bisa banggain mereka.. harusnya aku kerja aja ya,1956401551880384754,X,banyak chance ke luar negeri dari sd sampai kuliah then my dad said ambil aja urusan uang bisa hutang ke temen bapak it s really hurt paling gamau kalo harus punya hutang cuma buat bayarin aku ini yang belum bisa banggain mereka harusnya aku kerja aja ya,negatif,98.65
Fri Aug 15 16:59:00 +0000 2025,Ranny Fahd Arafiq Gandeng BP2MI Sosialisasi Peluang Kerja Luar Negeri dan Migrasi Aman di Bekasi #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/k0pIdYNOfa,1956400241865028037,X,Ranny Fahd Arafiq Gandeng BPMI Sosialisasi Peluang Kerja Luar Negeri dan Migrasi Aman di Bekasi bahlillahadalia kuningkeren golkarindonesia partaigolkar golkarpedia,netral,99.53
Fri Aug 15 15:26:52 +0000 2025,@yoioiuy @yoioiuy Hai Kak yoioiuy bisa dong Kak pastinya . Mimin infokan kalo terima transfer dari luar negeri butuh proses maksimal 3 hari kerja atau tergantung bank sumber dana ya Kak. Informasi lebih lanjut silakan Kakak konfirmasi ke pengirim. Dan Kakak juga dapat menghubungi,1956377055458685099,X,Hai Kak yoioiuy bisa dong Kak pastinya Mimin infokan kalo terima transfer dari luar negeri butuh proses maksimal hari kerja atau tergantung bank sumber dana ya Kak Informasi lebih lanjut silakan Kakak konfirmasi ke pengirim Dan Kakak juga dapat menghubungi,netral,99.14
Fri Aug 15 14:17:20 +0000 2025,Kata gue mah nih buat penyalur penyalur kerja ke luar negeri. Bukan cek kesehatan tubuh menyeluruh doang cek mental orangnya juga. Capek banget gue berhadapan sm orang gila terus tapi kali ini gila banget,1956359557342543985,X,Kata gue mah nih buat penyalur penyalur kerja ke luar negeri Bukan cek kesehatan tubuh menyeluruh doang cek mental orangnya juga Capek banget gue berhadapan sm orang gila terus tapi kali ini gila banget,negatif,98.64
Fri Aug 15 14:08:31 +0000 2025,should i deactivate my instagram account? karena mulai merasa toxic ke diri sendiri liat update pencapaian hidup mutualan yang bisa sekolah ke luar negeri yang kerja di jakarta yang bisa kumpul sama keluarga dan sama temen2,1956357338165842126,X,should i deactivate my instagram account karena mulai merasa toxic ke diri sendiri liat update pencapaian hidup mutualan yang bisa sekolah ke luar negeri yang kerja di jakarta yang bisa kumpul sama keluarga dan sama temen,negatif,92.57
Fri Aug 15 14:00:37 +0000 2025,@allatheia @allatheia Hai Kak allatheia maaf ya Kak udah buat Kakak menunggu dan gak nyaman . Kalau terima transfer dari luar negeri butuh proses maksimal 3 hari kerja atau tergantung bank sumber dana ya Kak. Informasi lebih lanjut silakan Kakak bisa konfirmasi ke pengirim ya. Kakak juga,1956355351986491866,X,Hai Kak allatheia maaf ya Kak udah buat Kakak menunggu dan gak nyaman Kalau terima transfer dari luar negeri butuh proses maksimal hari kerja atau tergantung bank sumber dana ya Kak Informasi lebih lanjut silakan Kakak bisa konfirmasi ke pengirim ya Kakak juga,netral,96.62
Fri Aug 15 13:07:47 +0000 2025,Potret kerja penegak hukum di negara Indonesia? Bgmn di negara luar negeri? @prabowo @Kemhan_RI @KejaksaanRI @msaid_didu @DPR_RI @SianiparRismon @DokterTifa @ReflyHZ @susno2g @aniesbaswedan @NajwaShihab @Nurmantyo_Gatot @AbrSamad @UbedilahB https://t.co/kLF2oJJXnf,1956342054801592483,X,Potret kerja penegak hukum di negara Indonesia Bgmn di negara luar negeri,netral,96.02
Fri Aug 15 12:52:30 +0000 2025,kalo buat urusan kerja sekolah atau bahkan idup di luar negeri yg ngeharusin berbicara basa inggris? okelah. tapi balik lg ga harus bgt ga aneh kalo ga begitu pinter. kalo ada dari luar yg cari pasar tenaga DLL. di sini aku harap MEREKA justru yg mau belajar indo &amp; melokal.,1956338207475568899,X,kalo buat urusan kerja sekolah atau bahkan idup di luar negeri yg ngeharusin berbicara basa inggris okelah tapi balik lg ga harus bgt ga aneh kalo ga begitu pinter kalo ada dari luar yg cari pasar tenaga DLL di sini aku harap MEREKA justru yg mau belajar indo amp melokal,positif,59.34
Fri Aug 15 12:11:29 +0000 2025,Kak gimana caranya sering PP Madrid-Milan jadi asisten riset tapi tetap bisa ngabisin waktu main twitter banyak? Dan apa saran-sarannya biar bisa kerja / berkarir di luar negeri?,1956327885360246836,X,Kak gimana caranya sering PP Madrid Milan jadi asisten riset tapi tetap bisa ngabisin waktu main twitter banyak Dan apa saran sarannya biar bisa kerja berkarir di luar negeri,netral,87.59
Fri Aug 15 12:06:04 +0000 2025,@baseconvo Congrats nder selanjutnya apply terus cvmu ke luar negeri soalnya in this economy lagi susah nyari kerja di negara yg wapresnya dibantu oleh paman.,1956326521263804669,X,Congrats nder selanjutnya apply terus cvmu ke luar negeri soalnya in this economy lagi susah nyari kerja di negara yg wapresnya dibantu oleh paman,positif,51.69
Fri Aug 15 11:27:29 +0000 2025,@lustyesa Eh lu kerja apa sekarang? Kemarin gue ngeliat elu muncul di acara TV luar negeri. Tapi nggak gue tonton. Muncul pertanyaan lagi nih. Kalau ketemu cewek rese apakah tetep diperlakukan dengan agung? ,1956316812112470406,X,Eh lu kerja apa sekarang Kemarin gue ngeliat elu muncul di acara TV luar negeri Tapi nggak gue tonton Muncul pertanyaan lagi nih Kalau ketemu cewek rese apakah tetep diperlakukan dengan agung,negatif,98.25
Fri Aug 15 11:10:50 +0000 2025,pas kelas 9 smp aku uda punya mimpi buat kerja kuliah dan menetap di luar negeri dan waktu itu negara yang aku impiin adalah negara di eropa. entah knp mimpi itu terus aku bawa sampe ke sma.,1956312621839159496,X,pas kelas smp aku uda punya mimpi buat kerja kuliah dan menetap di luar negeri dan waktu itu negara yang aku impiin adalah negara di eropa entah knp mimpi itu terus aku bawa sampe ke sma,positif,72.67
Fri Aug 15 09:12:04 +0000 2025,Kepercayaan publik makin tinggi pada kerja DPR lewat Prolegnas makan gratis dan diplomasi luar negeri https://t.co/CT1PES8cNP,1956282732461367600,X,Kepercayaan publik makin tinggi pada kerja DPR lewat Prolegnas makan gratis dan diplomasi luar negeri,netral,88.47
Fri Aug 15 08:59:18 +0000 2025,baru ini gue liat contoh nyata gen z kerja kagak niat gede kepala krn lulusan luar negeri dan banyak ngeluh pdhl lu masih probation?? gurl if your attitude doesnt play well here then you won't survive,1956279523575476373,X,baru ini gue liat contoh nyata gen z kerja kagak niat gede kepala krn lulusan luar negeri dan banyak ngeluh pdhl lu masih probation gurl if your attitude doesnt play well here then you won t survive,negatif,88.18
Fri Aug 15 08:29:41 +0000 2025,Di Threads ada yang kesel kenapa sih orang Indonesia kalau ketemu sesama Indonesia di luar negeri gak mau nyapa. Yaa sesederhana: gak kenal woy Kalau ada relasinya: tetangga teman kuliah atau teman kerja sih pasti disapa kok. Kalau belum pernah kenal ya mohon maaf ,1956272066795331826,X,Di Threads ada yang kesel kenapa sih orang Indonesia kalau ketemu sesama Indonesia di luar negeri gak mau nyapa Yaa sesederhana gak kenal woy Kalau ada relasinya tetangga teman kuliah atau teman kerja sih pasti disapa kok Kalau belum pernah kenal ya mohon maaf,negatif,96.97
Fri Aug 15 07:31:20 +0000 2025,@chxl18 Iyah banget dek at least salah satu impian mereka udah tercapai lah ya traveling ke luar negeri bareng walau buat kerja ,1956257382708748515,X,Iyah banget dek at least salah satu impian mereka udah tercapai lah ya traveling ke luar negeri bareng walau buat kerja,positif,98.89
Fri Aug 15 05:55:37 +0000 2025,@polisiolahraga yang ngomong masalahnya yang gak cabut cabut ya gue juga pengen cabut mah tapi kan gak gampang. plan nya jg harus jelas kiranya hidup di luar negeri udah pasti indah apa yak? ikutan LPK gakuat sama budaya/etos kerja disana nangis 2 minggu kemudian pulang.,1956233294137467236,X,yang ngomong masalahnya yang gak cabut cabut ya gue juga pengen cabut mah tapi kan gak gampang plan nya jg harus jelas kiranya hidup di luar negeri udah pasti indah apa yak ikutan LPK gakuat sama budaya etos kerja disana nangis minggu kemudian pulang,negatif,75.04
Fri Aug 15 04:52:25 +0000 2025,@worksfess temenku ada 5 org yg kerja di pialang. dua di antaranya ada yg udh pernah trip ke luar negeri salah satunya trip ke istanbul lanjut umroh. mereka jg ada 2 orang yg udh bisa beli mobil pake duit sendiri sekali gajian bisa 2 digit ntah gmn cara kerjanya aku jg gak paham ‍️,1956217390292984297,X,temenku ada org yg kerja di pialang dua di antaranya ada yg udh pernah trip ke luar negeri salah satunya trip ke istanbul lanjut umroh mereka jg ada orang yg udh bisa beli mobil pake duit sendiri sekali gajian bisa digit ntah gmn cara kerjanya aku jg gak paham,negatif,92.56
Fri Aug 15 04:35:57 +0000 2025,@Mdy_Asmara1701 Cara kerja polisi indo tu tolol. Laporan ditanggapin kalo udah 24 jam klo berkas berkas dah lengkap ga gercep pulak kalo dah lengkap. Coba aja kayak di luar negeri laporan via telpon aja langsung disamperin ga perlu tunggu 24 jam gaperlu nyerahin bukti bukti berkas berkas dlu,1956213246849114393,X,Cara kerja polisi indo tu tolol Laporan ditanggapin kalo udah jam klo berkas berkas dah lengkap ga gercep pulak kalo dah lengkap Coba aja kayak di luar negeri laporan via telpon aja langsung disamperin ga perlu tunggu jam gaperlu nyerahin bukti bukti berkas berkas dlu,negatif,97.7
Fri Aug 15 04:22:42 +0000 2025,@worksfess kann banyak yang mau kerja di luar negeri,1956209913715417599,X,kann banyak yang mau kerja di luar negeri,netral,43.87
Fri Aug 15 04:20:09 +0000 2025,Work! temen temen ada yang tau cara kerja atau mungkin ada info buat kerja di luar negeri ngga ya? makasih,1956209269440692497,X,Work temen temen ada yang tau cara kerja atau mungkin ada info buat kerja di luar negeri ngga ya makasih,netral,96.22
Fri Aug 15 03:46:52 +0000 2025,@direktoridosen @pemudaidamanid Wah selamat banget dok! Aku dulu bisa lanjut kuliah di luar negeri sambil kerja karena modalnya ditutup Kredit Briguna. Bunganya? Ringaaan,1956200893382365299,X,Wah selamat banget dok Aku dulu bisa lanjut kuliah di luar negeri sambil kerja karena modalnya ditutup Kredit Briguna Bunganya Ringaaan,positif,99.02
Fri Aug 15 03:43:39 +0000 2025,@tanyakanrl Lapangan kerja dikit rakyat banyak syarat kerjanya ribet kebanyakan syarat dengan gaji ga seberapa. Jdi mending milih buat kerja di luar negeri aja tapi sama aja sih korea lagi ruwet prosesnya lama,1956200087300006135,X,Lapangan kerja dikit rakyat banyak syarat kerjanya ribet kebanyakan syarat dengan gaji ga seberapa Jdi mending milih buat kerja di luar negeri aja tapi sama aja sih korea lagi ruwet prosesnya lama,negatif,99.52
Fri Aug 15 03:25:37 +0000 2025,bapak gw ga ambis ikut pramuka pas udah kerja tapi emg ikut pramuka karena biar bisa ikut jambore. soalnya dia tau kalo jadi PNS doang ga akan kemana2 tp kalo ikut jambore bisa kemana2. beliau ke luar negeri sampe ke eropa ya krn ikut pramuka ,1956195547817370082,X,bapak gw ga ambis ikut pramuka pas udah kerja tapi emg ikut pramuka karena biar bisa ikut jambore soalnya dia tau kalo jadi PNS doang ga akan kemana tp kalo ikut jambore bisa kemana beliau ke luar negeri sampe ke eropa ya krn ikut pramuka,positif,86.5
Fri Aug 15 02:14:15 +0000 2025,@panggilajaayu kerja di luar negeri sekalian,1956177588906549544,X,kerja di luar negeri sekalian,netral,76.4
Fri Aug 15 02:00:17 +0000 2025,Cari kerja sekarang susah amat perkara umur udah gak bisa masuk kategori sialan! Jadi pingin ke luar negeri aja umur gak jadi patokan buat cari kerja yg halal,1956174074113351935,X,Cari kerja sekarang susah amat perkara umur udah gak bisa masuk kategori sialan Jadi pingin ke luar negeri aja umur gak jadi patokan buat cari kerja yg halal,negatif,99.11
Fri Aug 15 01:36:22 +0000 2025,@JulponSi @acupofshi bener di luar negeri it mmng jrang ada pr org luar negeri juga klo kerja di jam kerja d luar jam kerja ga ad di suruh kerja2 lagi sma bos ga kyk di indo org lagi cuti mlah di telpon2 ama bos msh nanya2 mslah pkrjaan wkwk indo emng aneh,1956168052065886651,X,bener di luar negeri it mmng jrang ada pr org luar negeri juga klo kerja di jam kerja d luar jam kerja ga ad di suruh kerja lagi sma bos ga kyk di indo org lagi cuti mlah di telpon ama bos msh nanya mslah pkrjaan wkwk indo emng aneh,negatif,99.58
